ID,Date,Type,Assets,Liabilities,Equity,Name
782,2007-12-31,A,2532694746,1459633316,1073061430,美达股份
782,2008-01-01,A,2532694746,1459633316,1073061430,美达股份
782,2008-03-31,A,2478090826,1411828703,1066262124,美达股份
782,2008-06-30,A,2457204940,1393633810,1063571130,美达股份
782,2008-09-30,A,2370145098,1353218002,1016927096,美达股份
782,2008-12-31,A,1774650443,916418256.1,858232186.5,美达股份
782,2009-01-01,A,1774650443,916418256.1,858232186.5,美达股份
782,2009-03-31,A,1882432894,1014343488,868089405.6,美达股份
782,2009-06-30,A,1923204780,1034054113,889150667.7,美达股份
782,2009-09-30,A,2044818595,1136992892,907825703,美达股份
782,2009-12-31,A,1993405997,1112632927,880773069.6,美达股份
782,2010-01-01,A,1993405997,1112632927,880773069.6,美达股份
782,2010-03-31,A,2138095884,1250613473,887482410.6,美达股份
782,2010-06-30,A,2239108323,1342853247,896255076,美达股份
782,2010-09-30,A,2298045701,1377393471,920652230.2,美达股份
782,2010-12-31,A,2424538528,1459880657,964657871,美达股份
782,2011-01-01,A,2424538528,1459880657,964657871,美达股份
782,2011-03-31,A,2668134519,1650285445,1017849075,美达股份
782,2011-06-30,A,2604782641,1582451555,1022331086,美达股份
782,2011-09-30,A,2716668038,1663130613,1053537426,美达股份
782,2011-12-31,A,2363692071,1285065476,1078626594,美达股份
782,2012-01-01,A,2363692071,1285065476,1078626594,美达股份
782,2012-03-31,A,2221357872,1117978452,1103379421,美达股份
782,2012-06-30,A,1908390656,824782011.5,1083608644,美达股份
782,2012-09-30,A,2098839410,1016412877,1082426533,美达股份
782,2012-12-31,A,2103877138,1011861260,1092015878,美达股份
786,2005-01-01,A,3083125424,1523112887,1560012537,北新建材
786,2005-03-31,A,3238192588,1663206228,1574986360,北新建材
786,2005-06-30,A,4450823151,2712054494,1738768657,北新建材
786,2005-09-30,A,4534776069,2724105050,1810671019,北新建材
786,2005-12-31,A,4509767259,2662981157,1846786102,北新建材
786,2006-01-01,A,4534402595,2685475305,1848927290,北新建材
786,2006-03-31,A,4713028486,2836139548,1876888938,北新建材
786,2006-06-30,A,5176321604,3298365179,1877956426,G 北新
786,2006-09-30,A,5090511218,3150523632,1939987587,G 北新
786,2006-12-31,A,4887814357,2963953906,1923860451,北新建材
786,2007-01-01,A,4900687204,2964075091,1936612113,北新建材
786,2007-03-31,A,5089354853,3131168833,1958186020,北新建材
786,2007-06-30,A,4958142152,3013494626,1944647526,北新建材
786,2007-09-30,A,5693505278,3685183485,2008321793,北新建材
786,2007-12-31,A,5336682978,3262028372,2074654605,北新建材
786,2008-01-01,A,5336682978,3262028372,2074654605,北新建材
786,2008-03-31,A,4968057486,2863143132,2104914354,北新建材
786,2008-06-30,A,4779021022,2648529233,2130491789,北新建材
786,2008-09-30,A,4943749117,2782769225,2160979892,北新建材
786,2008-12-31,A,5006307558,2729582520,2276725039,北新建材
786,2009-01-01,A,5006307558,2729582520,2276725039,北新建材
786,2009-03-31,A,5226679852,2914274979,2312404873,北新建材
786,2009-06-30,A,5506438074,3093760276,2412677798,北新建材
786,2009-09-30,A,5837858868,3301217823,2536641045,北新建材
786,2009-12-31,A,5993660962,3259938677,2733722286,北新建材
786,2010-01-01,A,5993660962,3259938677,2733722286,北新建材
786,2010-03-31,A,6378128514,3601578038,2776550476,北新建材
786,2010-06-30,A,6793088410,3950384621,2842703789,北新建材
786,2010-09-30,A,7200997831,4202931586,2998066246,北新建材
786,2010-12-31,A,7357081850,4137057198,3220024652,北新建材
786,2011-01-01,A,7357081850,4137057198,3220024652,北新建材
786,2011-03-31,A,7635384241,4371874435,3263509806,北新建材
786,2011-06-30,A,8416944474,5068381793,3348562681,北新建材
786,2011-09-30,A,8637182999,5091681043,3545501956,北新建材
786,2011-12-31,A,8514760584,4772119310,3742641274,北新建材
786,2012-01-01,A,8514760584,4772119310,3742641274,北新建材
786,2012-03-31,A,8867079969,5055766532,3811313437,北新建材
786,2012-06-30,A,9029621031,5113776953,3915844078,北新建材
786,2012-09-30,A,9170885309,5042149031,4128736278,北新建材
786,2012-12-31,A,9418313824,4956987276,4461326548,北新建材
788,2005-01-01,A,771339735.7,564044336.4,207295399.4,西南合成
788,2005-03-31,A,788742123.4,580015596.3,208726527.1,西南合成
788,2005-06-30,A,756858832.1,542350768.2,214508064,西南合成
788,2005-09-30,A,757334884.8,539975182.2,217359702.6,西南合成
788,2005-12-31,A,714209055.3,493884926.6,220324128.7,西南合成
788,2006-01-01,A,712643347.2,493884926.6,218758420.6,西南合成
788,2006-03-31,A,775623730.5,554010657.2,221613073.2,西南合成
788,2006-06-30,A,729457607.6,463204018.9,266253588.7,G 合成
788,2006-09-30,A,745197306.2,475602088.8,269595217.4,G 合成
788,2006-12-31,A,737943748.7,469579385.3,268364363.4,西南合成
788,2007-01-01,A,737943748.7,469579385.3,268364363.4,西南合成
788,2007-03-31,A,774366353.6,486127510.9,288238842.7,西南合成
788,2007-06-30,A,795784541.8,500355138.1,295429403.8,西南合成
788,2007-09-30,A,783605173.2,483852089.5,299753083.7,西南合成
788,2007-12-31,A,760692128.4,456680654.4,304011474,西南合成
788,2008-01-01,A,760692128.4,456680654.4,304011474,西南合成
788,2008-03-31,A,763204749,458475695.4,304729053.6,西南合成
788,2008-06-30,A,812273371.5,502076936.3,310196435.2,西南合成
788,2008-09-30,A,824687722.2,509983161.9,314704560.3,西南合成
788,2008-12-31,A,801355913.6,485124224.1,316231689.5,西南合成
788,2009-01-01,A,1241338400,729948754.9,511389645.3,西南合成
788,2009-03-31,A,798960588.9,479433429.6,319527159.3,西南合成
788,2009-06-30,A,1397338210,870083087.2,527255123.2,西南合成
788,2009-09-30,A,1469724448,925121454,544602993.8,西南合成
788,2009-12-31,A,1315802159,738300197.9,577501961.5,西南合成
788,2010-01-01,A,1315802159,738300197.9,577501961.5,西南合成
788,2010-03-31,A,1582769563,985673221.5,597096341,西南合成
788,2010-06-30,A,1661347655,1050051408,611296246.7,西南合成
788,2010-09-30,A,1607999910,981945500.9,626054409.2,西南合成
788,2010-12-31,A,1979145195,1129559473,849585722.5,西南合成
788,2011-01-01,A,2490193796,1518544182,971649613.8,西南合成
788,2011-03-31,A,2145371874,1314698411,830673463.3,西南合成
788,2011-06-30,A,2287571684,1429561827,858009857.4,西南合成
788,2011-09-30,A,2726017240,1706812559,1019204681,西南合成
788,2011-12-31,A,2745858131,1705758049,1040100083,西南合成
788,2012-01-01,A,2745858131,1705758049,1040100083,西南合成
788,2012-03-31,A,3017013937,1945295658,1071718280,西南合成
788,2012-06-30,A,3054776240,1974393834,1080382406,西南合成
788,2012-09-30,A,3369383861,2276691598,1092692263,西南合成
788,2012-12-31,A,3640652631,2540161336,1100491295,西南合成
789,2005-01-01,A,1888721344,1177686674,711034669.9,江西水泥
789,2005-03-31,A,1907111971,1226295202,680816769.1,江西水泥
789,2005-06-30,A,1867167651,1223727293,643440358,江西水泥
789,2005-09-30,A,1916181948,1299996689,616185259.3,江西水泥
789,2005-12-31,A,1982809563,1305726491,677083071.5,江西水泥
789,2006-01-01,A,1982809563,1306292415,676517147.3,*ST 江泥
789,2006-06-30,A,2008637963,1328673506,679964456.6,*ST 江泥
789,2006-09-30,A,2075452975,1395625260,679827715.2,G*ST 江泥
789,2006-12-31,A,2071945021,1380709880,691235141.2,*ST 江泥
789,2007-01-01,A,2077245926,1380709880,696536046.6,江西水泥
789,2007-03-31,A,2167810493,1437651630,730158863.4,*ST 江泥
789,2007-06-30,A,2213742518,1486908935,726833583.3,江西水泥
789,2007-09-30,A,2244082738,1510103255,733979483,江西水泥
789,2007-12-31,A,2625547251,1386015904,1239531348,江西水泥
789,2008-01-01,A,2625547251,1386015904,1239531348,江西水泥
789,2008-03-31,A,3450797041,1783445481,1667351560,江西水泥
789,2008-06-30,A,3415118121,1780604633,1634513488,江西水泥
789,2008-09-30,A,3699281092,2042697588,1656583504,江西水泥
789,2008-12-31,A,3897017207,2206102971,1690914236,江西水泥
789,2009-01-01,A,3897017207,2206102971,1690914236,江西水泥
789,2009-03-31,A,4380508449,2682903520,1697604928,江西水泥
789,2009-06-30,A,5096493339,3393947894,1702545446,江西水泥
789,2009-09-30,A,6067732274,4098158018,1969574256,江西水泥
789,2009-12-31,A,5793373164,3729085571,2064287594,江西水泥
789,2010-01-01,A,5793373164,3729085571,2064287594,江西水泥
789,2010-03-31,A,6010611880,3923829892,2086781988,江西水泥
789,2010-06-30,A,6445319476,4410753077,2034566398,江西水泥
789,2010-09-30,A,6657806344,4591546167,2066260177,江西水泥
789,2010-12-31,A,6586709970,4252516551,2334193419,江西水泥
789,2011-01-01,A,6586709970,4252516551,2334193419,江西水泥
789,2011-03-31,A,6823532570,4404510254,2419022317,江西水泥
789,2011-06-30,A,7043284708,4332664473,2710620235,江西水泥
789,2011-09-30,A,7061970614,4594608525,2467362089,江西水泥
789,2011-12-31,A,7027830045,4418380352,2609449693,江西水泥
789,2012-01-01,A,7027830045,4418380352,2609449693,江西水泥
789,2012-03-31,A,6866801100,4203345287,2663455813,江西水泥
789,2012-06-30,A,6700325448,4161414197,2538911251,江西水泥
789,2012-09-30,A,6972123078,4389338149,2582784928,江西水泥
789,2012-12-31,A,7190839252,4331992526,2858846726,江西水泥
790,2005-01-01,A,680006944.9,245428833.3,434578111.6,华神集团
790,2005-03-31,A,652092933.5,229938045.6,422154887.8,华神集团
790,2005-06-30,A,635624639.4,211822095.8,423802543.6,华神集团
790,2005-09-30,A,654453481.2,230041971.1,424411510.1,华神集团
790,2005-12-31,A,710283391.5,286870929.5,423412461.9,华神集团
790,2006-01-01,A,710283391.5,286870929.5,423412461.9,华神集团
790,2006-03-31,A,665326123.6,242778560.1,422547563.5,G 华神
790,2006-06-30,A,709311091.3,284346985,424964106.3,G 华神
790,2006-09-30,A,712092993.4,286190720.9,425902272.5,G 华神
790,2006-12-31,A,698703817.3,270922351.5,427781465.9,华神集团
790,2007-01-01,A,703082774.7,272279437.5,430803337.1,华神集团
790,2007-03-31,A,687326588.7,256820939.1,430505649.6,华神集团
790,2007-06-30,A,667092151.1,252382499.8,414709651.3,华神集团
790,2007-09-30,A,681332462.8,264989827,416342635.7,华神集团
790,2007-12-31,A,704753952.6,290204986.4,414548966.2,华神集团
790,2008-01-01,A,704753952.6,290204986.4,414548966.2,华神集团
790,2008-03-31,A,695515675.2,279887239.9,415628435.3,华神集团
790,2008-06-30,A,771719068.1,354892577.2,416826490.8,华神集团
790,2008-09-30,A,789042545.4,369836128.1,419206417.2,华神集团
790,2008-12-31,A,783902914,369485692.2,414417221.9,华神集团
790,2009-01-01,A,783902914,369485692.2,414417221.9,华神集团
790,2009-03-31,A,787776781.4,372605944.4,415170837,华神集团
790,2009-06-30,A,776113849.2,360736441.9,415377407.3,华神集团
790,2009-09-30,A,757708201.6,354681641.4,403026560.2,华神集团
790,2009-12-31,A,711580642.5,309150997.4,402429645.1,华神集团
790,2010-01-01,A,711580642.5,309150997.4,402429645.1,华神集团
790,2010-03-31,A,796794678.2,344164649.4,452630028.8,华神集团
790,2010-06-30,A,771195172.8,315201335.4,455993837.4,华神集团
790,2010-09-30,A,746711336.9,291153734.1,455557602.8,华神集团
790,2010-12-31,A,769461513.6,308634030.6,460827483,华神集团
790,2011-01-01,A,769461513.6,308634030.6,460827483,华神集团
790,2011-03-31,A,805538584.2,324382010.4,481156573.8,华神集团
790,2011-06-30,A,783996859.7,305373387.9,478623471.9,华神集团
790,2011-09-30,A,811062474.2,326174143.9,484888330.3,华神集团
790,2011-12-31,A,862323408.5,369788762.4,492534646,华神集团
790,2012-01-01,A,862323408.5,369788762.4,492534646,华神集团
790,2012-03-31,A,852026961.8,340504410.4,511522551.4,华神集团
790,2012-06-30,A,800375495.8,281729998.4,518645497.4,华神集团
790,2012-09-30,A,790598265.9,265218128.7,525380137.2,华神集团
790,2012-12-31,A,911839845.5,365960455.9,545879389.6,华神集团
792,2005-01-01,A,4004299036,1889384938,2114914098,盐湖钾肥
792,2005-03-31,A,3952107182,1760792063,2191315119,盐湖钾肥
792,2005-06-30,A,4162143116,1995891916,2166251199,盐湖钾肥
792,2005-09-30,A,4381043600,1957515889,2423527711,盐湖钾肥
792,2005-12-31,A,4619101173,2046630097,2572471075,盐湖钾肥
792,2006-01-01,A,4619101173,2046630097,2572471075,盐湖钾肥
792,2006-03-31,A,5141580650,2442150070,2699430580,盐湖钾肥
792,2006-06-30,A,5267505352,2707885166,2559620186,G 钾肥
792,2006-09-30,A,5227580630,2306642775,2920937855,G 钾肥
792,2006-12-31,A,5719767529,2361541437,3358226092,盐湖钾肥
792,2007-01-01,A,5726603023,2359379763,3367223260,盐湖钾肥
792,2007-03-31,A,5734499006,2066164564,3668334442,盐湖钾肥
792,2007-06-30,A,5909937898,2770571116,3139366782,盐湖钾肥
792,2007-09-30,A,5993026257,2577795284,3415230973,盐湖钾肥
792,2007-12-31,A,6782500777,2792761199,3989739578,盐湖钾肥
792,2008-01-01,A,6777545890,2730935875,4046610016,盐湖钾肥
792,2008-03-31,A,7147644084,3289478320,3858165763,盐湖钾肥
792,2008-06-30,A,6964005541,3576077218,3387928323,盐湖钾肥
792,2008-09-30,A,9308245875,4779888524,4528357351,盐湖钾肥
792,2008-12-31,A,8028566032,2971609464,5056956569,盐湖钾肥
792,2009-01-01,A,8088881546,2966835324,5122046221,盐湖钾肥
792,2009-03-31,A,9147672067,3683606126,5464065941,盐湖钾肥
792,2009-06-30,A,7779056237,3329019302,4450036936,盐湖钾肥
792,2009-09-30,A,7592111975,2935913612,4656198362,盐湖钾肥
792,2009-12-31,A,9489052709,4371329860,5117722849,盐湖钾肥
792,2010-01-01,A,9489052709,4371329860,5117722849,盐湖钾肥
792,2010-03-31,A,8847568029,3883152587,4964415442,盐湖钾肥
792,2010-06-30,A,8227176082,2887844224,5339331859,盐湖钾肥
792,2010-09-30,A,11031737282,5230572998,5801164284,盐湖钾肥
792,2010-12-31,A,10659741409,4733479970,5926261439,盐湖钾肥
792,2011-01-01,A,24953325578,12840515324,12112810254,盐湖股份
792,2011-03-31,A,24799717089,11914737114,12884979974,盐湖钾肥
792,2011-06-30,A,24934398464,10993155899,13941242565,盐湖股份
792,2011-09-30,A,27117690810,12149076506,14968614304,盐湖股份
792,2011-12-31,A,29371212265,14458223190,14912989075,盐湖股份
792,2012-01-01,A,29371212265,14458223190,14912989075,盐湖股份
792,2012-03-31,A,31120330211,15425856431,15694473780,盐湖股份
792,2012-06-30,A,35050724676,18705328740,16345395936,盐湖股份
792,2012-09-30,A,37798114348,20876742968,16921371380,盐湖股份
792,2012-12-31,A,42440046060,24751494020,17688552040,盐湖股份
795,2005-01-01,A,1533734755,762361339.8,771373415.7,太原刚玉
795,2005-03-31,A,1580871435,809197481,771673954.1,太原刚玉
795,2005-06-30,A,1658789174,867015336.5,791773838,太原刚玉
795,2005-09-30,A,1591722371,799566562.1,792155809.3,太原刚玉
795,2005-12-31,A,1726979198,953630603,773348594.7,太原刚玉
795,2006-01-01,A,1726979198,953630603,773348594.7,太原刚玉
795,2006-03-31,A,1755281306,981725927.3,773555378.7,G 刚玉
795,2006-06-30,A,1805758470,1055140000,750618470.8,G 刚玉
795,2006-09-30,A,1792304690,1094977495,697327195,G 刚玉
795,2006-12-31,A,1478315547,1077323713,400991834.2,太原刚玉
795,2007-01-01,A,1480808831,1077323713,403485118,太原刚玉
795,2007-03-31,A,1624968834,1222791103,402177731.4,太原刚玉
795,2007-06-30,A,1801103180,1394736472,406366708.6,太原刚玉
795,2007-09-30,A,1812984195,1404461851,408522343.7,太原刚玉
795,2007-12-31,A,1686420148,1273197477,413222671,太原刚玉
795,2008-01-01,A,1686420148,1273197477,413222671,太原刚玉
795,2008-03-31,A,1690122777,1274799550,415323227.6,太原刚玉
795,2008-06-30,A,1840128279,1422844135,417284143.3,太原刚玉
795,2008-09-30,A,1785367208,1383629119,401738088.6,太原刚玉
795,2008-12-31,A,1423013459,1199282961,223730498.6,太原刚玉
795,2009-01-01,A,1423013459,1199282961,223730498.6,太原刚玉
795,2009-03-31,A,1563692495,1337752602,225939893.2,太原刚玉
795,2009-06-30,A,1589241029,1364499686,224741343.2,太原刚玉
795,2009-09-30,A,1451984945,1226707157,225277788.3,太原刚玉
795,2009-12-31,A,1410446565,1175299660,235146905.3,太原刚玉
795,2010-01-01,A,1410446565,1175299660,235146905.3,太原刚玉
795,2010-03-31,A,1599529620,1363365663,236163957.6,太原刚玉
795,2010-06-30,A,1717471823,1480165658,237306165.1,太原刚玉
795,2010-09-30,A,1537670930,1289989205,247681724.5,太原刚玉
795,2010-12-31,A,1427978301,1172100393,255877908.6,太原刚玉
795,2011-01-01,A,1427978301,1172100393,255877908.6,太原刚玉
795,2011-03-31,A,1861065706,1603168931,257896775.5,太原刚玉
795,2011-06-30,A,1980898515,1708788527,272109987.8,太原刚玉
795,2011-09-30,A,1757638325,1429770235,327868089.9,太原刚玉
795,2011-12-31,A,1567751782,1200123722,367628059.5,太原刚玉
795,2012-01-01,A,1567751782,1200123722,367628059.5,太原刚玉
795,2012-03-31,A,1718731318,1347530762,371200555.7,太原刚玉
795,2012-06-30,A,1845518263,1458428341,387089921.6,太原刚玉
795,2012-09-30,A,1916566513,1525633597,390932916.2,太原刚玉
795,2012-12-31,A,1772833627,1391154800,381678827,太原刚玉
798,2005-01-01,A,846299490.8,54702760.59,791596730.2,中水渔业
798,2005-03-31,A,866628971,46758684.94,819870286,中水渔业
798,2005-06-30,A,858527998.5,47990093.35,810537905.2,中水渔业
798,2005-12-31,A,975632508.9,164312114.1,811320394.9,中水渔业
798,2006-01-01,A,975632508.9,164312114.1,811320394.9,中水渔业
798,2006-03-31,A,902409457.8,90893686.31,811515771.5,中水渔业
798,2006-06-30,A,857518394.3,164497143.5,693021250.8,G 中水
798,2006-09-30,A,785428190.1,96721685.13,688706504.9,G 中水
798,2006-12-31,A,866822430.9,70302841.87,796519589,中水渔业
798,2007-01-01,A,861471147.6,70716205.34,790754942.2,中水渔业
798,2007-03-31,A,877880112.8,87199810.65,790680302.1,中水渔业
798,2007-06-30,A,940763077.8,141725765.4,799037312.4,中水渔业
798,2007-09-30,A,1148627577,339648642.9,808978934.1,中水渔业
798,2007-12-31,A,1268696557,476849350.5,791847206.6,中水渔业
798,2008-01-01,A,1268928087,487020066,781908021.2,中水渔业
798,2008-03-31,A,1260581422,489888976.7,770692445.2,中水渔业
798,2008-06-30,A,1183292820,435855200.5,747437619.7,中水渔业
798,2008-09-30,A,1221581935,482628544.1,738953391.2,中水渔业
798,2008-12-31,A,1237230302,521915000,715315302.2,中水渔业
798,2009-01-01,A,1267145942,524187493,742958449.1,中水渔业
798,2009-03-31,A,1185300751,491133854.8,694166896.6,中水渔业
798,2009-06-30,A,691215895.7,57107756.31,634108139.4,中水渔业
798,2009-09-30,A,708324018.4,68334428.55,639989589.9,中水渔业
798,2009-12-31,A,714452526.1,59278417.43,655174108.7,中水渔业
798,2010-01-01,A,714452526.1,59278417.43,655174108.7,中水渔业
798,2010-03-31,A,718946529.7,54807776.42,664138753.3,中水渔业
798,2010-06-30,A,715308390.8,50001752.83,665306637.9,中水渔业
798,2010-09-30,A,722414553.5,61124559.28,661289994.3,中水渔业
798,2010-12-31,A,785744113,98508866.13,687235246.9,中水渔业
798,2011-01-01,A,785744113,98508866.13,687235246.9,中水渔业
798,2011-03-31,A,789224298.7,98585729.69,690638569,中水渔业
798,2011-06-30,A,824550891.9,136080836.6,688470055.3,中水渔业
798,2011-09-30,A,799683652.2,118614556.7,681069095.5,中水渔业
798,2011-12-31,A,924259632.5,196615669.6,727643962.9,中水渔业
798,2012-01-01,A,924259632.5,196615669.6,727643962.9,中水渔业
798,2012-03-31,A,880502731,181336167.9,699166563.1,中水渔业
798,2012-06-30,A,967178132.8,238777120.7,728401012,中水渔业
798,2012-09-30,A,1009871030,249722883.1,760148147.2,中水渔业
798,2012-12-31,A,891495289.2,119887872.2,771607417,中水渔业
799,2005-01-01,A,1992032044,882740842.6,1109291201,酒鬼酒
799,2005-03-31,A,2014994434,901023409.1,1113971025,酒鬼酒
799,2005-06-30,A,2058514661,954474978.4,1104039683,酒鬼酒
799,2005-09-30,A,1947980649,983913159.2,964067489.8,酒鬼酒
799,2005-12-31,A,1862439170,1024086135,838353035.1,酒鬼酒
799,2006-01-01,A,1764499555,1000063567,764435988.1,S 酒鬼酒
799,2006-03-31,A,1719445041,932354722,787090319.3,酒鬼酒
799,2006-06-30,A,1607318024,932821867.4,674496156.4,酒鬼酒
799,2006-09-30,A,1442492697,772101810.2,670390887.1,酒鬼酒
799,2006-12-31,A,1308413042,778976509.1,529436533.3,S 酒鬼酒
799,2007-01-01,A,1293523472,778976509.1,514546963,S*ST 酒鬼
799,2007-03-31,A,1302835943,791457560.8,511378382.6,S 酒鬼酒
799,2007-06-30,A,1277864348,761150175.4,516714172.3,S*ST 酒鬼
799,2007-09-30,A,1272409384,727546771.4,544862612.9,S*ST 酒鬼
799,2007-12-31,A,1316729040,739721067.2,577007972.3,S*ST 酒鬼
799,2008-01-01,A,1316729040,739721067.2,577007972.3,酒鬼酒
799,2008-03-31,A,1210750173,630312137.4,580438035.5,*ST 酒鬼
799,2008-06-30,A,1212148271,547960689.1,664187581.7,酒鬼酒
799,2008-09-30,A,1225209260,581871137.4,643338122.9,酒鬼酒
799,2008-12-31,A,1161337671,543164648,618173023.4,酒鬼酒
799,2009-01-01,A,1161337671,543164648,618173023.4,酒鬼酒
799,2009-03-31,A,1080455105,467661951,612793154.2,酒鬼酒
799,2009-06-30,A,1105981053,473734437.6,632246615.9,酒鬼酒
799,2009-09-30,A,1164768271,507505562.7,657262708.8,酒鬼酒
799,2009-12-31,A,1222482163,543987014.4,678495148.9,酒鬼酒
799,2010-01-01,A,1222482163,543987014.4,678495148.9,酒鬼酒
799,2010-03-31,A,1205149312,524511462.8,680637848.8,酒鬼酒
799,2010-06-30,A,1261527736,534126357.3,727401378.7,酒鬼酒
799,2010-09-30,A,1261117528,524466130.6,736651397.1,酒鬼酒
799,2010-12-31,A,1290349827,534275220,756074607,酒鬼酒
799,2011-01-01,A,1290349827,534275220,756074607,酒鬼酒
799,2011-03-31,A,1246661235,469584528.7,777076706.2,酒鬼酒
799,2011-06-30,A,1284666999,467734753.5,816932245.1,酒鬼酒
799,2011-09-30,A,1296566562,454500056.6,842066505.7,酒鬼酒
799,2011-12-31,A,2148798055,776948386.5,1371849669,酒鬼酒
799,2012-01-01,A,2148798055,776948386.5,1371849669,酒鬼酒
799,2012-03-31,A,2292795006,801878945.2,1490916061,酒鬼酒
799,2012-06-30,A,2711793154,1003863015,1707930139,酒鬼酒
799,2012-09-30,A,2918453968,1011877730,1906576238,酒鬼酒
799,2012-12-31,A,2542905207,651891343.9,1891013863,酒鬼酒
800,2005-01-01,A,6978984373,1873337056,5105647317,一汽轿车
800,2005-03-31,A,6706446351,1573280842,5133165508,一汽轿车
800,2005-06-30,A,8594228432,3356957420,5237271011,一汽轿车
800,2005-09-30,A,8098324245,2802502462,5295821782,一汽轿车
800,2005-12-31,A,7957978987,2560280812,5397698175,一汽轿车
800,2006-01-01,A,7957978987,2560280812,5397698175,一汽轿车
800,2006-06-30,A,8338257325,3025927065,5312330261,G 轿车
800,2006-09-30,A,8091462749,2714645097,5376817652,G 轿车
800,2006-12-31,A,8236332191,2824753820,5411578371,一汽轿车
800,2007-01-01,A,8295337281,2855135013,5440202267,一汽轿车
800,2007-03-31,A,9236911288,3689414312,5547496976,一汽轿车
800,2007-06-30,A,9220384977,3751712910,5468672067,一汽轿车
800,2007-09-30,A,9889617085,4064488033,5825129052,一汽轿车
800,2007-12-31,A,9571137196,3733044714,5838092482,一汽轿车
800,2008-01-01,A,9653075750,3743949714,5909126035,一汽轿车
800,2008-03-31,A,10526579796,4372363146,6154216651,一汽轿车
800,2008-06-30,A,11977857697,5954270005,6023587691,一汽轿车
800,2008-09-30,A,11439016837,5063593778,6375423059,一汽轿车
800,2008-12-31,A,10129863307,3511594012,6618269295,一汽轿车
800,2009-01-01,A,10129863307,3511594012,6618269295,一汽轿车
800,2009-03-31,A,11441546525,4523908050,6917638475,一汽轿车
800,2009-06-30,A,13443921612,6825538617,6618382996,一汽轿车
800,2009-09-30,A,14726136074,7730700225,6995435848,一汽轿车
800,2009-12-31,A,14419117557,6674740141,7744377416,一汽轿车
800,2010-01-01,A,14461034436,6904338516,7556695920,一汽轿车
800,2010-03-31,A,15385617760,6927916224,8457701536,一汽轿车
800,2010-06-30,A,16459626820,8047839451,8411787369,一汽轿车
800,2010-09-30,A,17336269889,8615229415,8721040474,一汽轿车
800,2010-12-31,A,17674536729,8924098698,8750438031,一汽轿车
800,2011-01-01,A,17674536729,8924098698,8750438031,一汽轿车
800,2011-03-31,A,17028054394,7865483051,9162571343,一汽轿车
800,2011-06-30,A,18062094808,9007974083,9054120725,一汽轿车
800,2011-09-30,A,16395135456,7453640245,8941495211,一汽轿车
800,2011-12-31,A,16275798256,7910458049,8365340207,一汽轿车
800,2012-01-01,A,16289294376,7863592313,8425702063,一汽轿车
800,2012-03-31,A,16710849989,8330194222,8380655767,一汽轿车
800,2012-06-30,A,15585804445,7336098173,8249706272,一汽轿车
800,2012-09-30,A,17162473420,9179287498,7983185922,一汽轿车
800,2012-12-31,A,16316103863,8715078484,7601025379,一汽轿车
807,2005-01-01,A,4155906549,2489011069,1666895480,云铝股份
807,2005-03-31,A,4073994009,2382803838,1691190171,云铝股份
807,2005-06-30,A,4047960177,2478696001,1569264176,云铝股份
807,2005-09-30,A,4198988363,2532464442,1666523921,云铝股份
807,2005-12-31,A,4606351283,2909270304,1697080979,云铝股份
807,2006-01-01,A,4606351283,2909270304,1697080979,云铝股份
807,2006-03-31,A,5215243907,3441139575,1774104332,云铝股份
807,2006-06-30,A,5433117150,3699707032,1733410119,G 云铝
807,2006-09-30,A,5521474618,3730358892,1791115726,G 云铝
807,2006-12-31,A,5564341757,3567723855,1996617902,云铝股份
807,2007-01-01,A,5622790811,3509994889,2112795922,云铝股份
807,2007-03-31,A,5468754862,3618223396,1850531466,云铝股份
807,2007-06-30,A,5497340175,3330819389,2166520786,云铝股份
807,2007-09-30,A,5689457475,3210908181,2478549293,云铝股份
807,2007-12-31,A,5714304427,3171298266,2543006162,云铝股份
807,2008-01-01,A,5714304427,3171298266,2543006162,云铝股份
807,2008-03-31,A,7097475012,3468431140,3629043872,云铝股份
807,2008-06-30,A,7551789066,4189845152,3361943914,云铝股份
807,2008-09-30,A,7514118739,3944165663,3569953076,云铝股份
807,2008-12-31,A,7433714546,3978539041,3455175505,云铝股份
807,2009-01-01,A,7433714546,3978539041,3455175505,云铝股份
807,2009-03-31,A,8128518958,4826548723,3301970235,云铝股份
807,2009-06-30,A,8231041535,5002438243,3228603293,云铝股份
807,2009-09-30,A,8711689654,4370071390,4341618264,云铝股份
807,2009-12-31,A,9689468901,5189145416,4500323484,云铝股份
807,2010-01-01,A,9689468901,5189145416,4500323484,云铝股份
807,2010-03-31,A,10323295126,5798897761,4524397365,云铝股份
807,2010-06-30,A,10458320985,5940262122,4518058863,云铝股份
807,2010-09-30,A,11113653247,6599266879,4514386367,云铝股份
807,2010-12-31,A,11889385045,7334304295,4555080750,云铝股份
807,2011-01-01,A,11889385045,7334304295,4555080750,云铝股份
807,2011-03-31,A,12164449872,7470304446,4694145426,云铝股份
807,2011-06-30,A,12704896958,7967070992,4737825966,云铝股份
807,2011-09-30,A,13204222934,8373779921,4830443013,云铝股份
807,2011-12-31,A,14876594416,9898294060,4978300355,云铝股份
807,2012-01-01,A,15255565519,10125613810,5129951709,云铝股份
807,2012-03-31,A,16091553962,11074711392,5016842570,云铝股份
807,2012-06-30,A,16714564531,11708726250,5005838282,云铝股份
