,ID,Date,Type,Assets,Short-term liabilities,Long-term liabilities,Liabilities,Equity,Name,DP,Month
727,19,2014-06-30,A,1402346193.0,433099749.7,16926791.29,450026541.0,952319652.3,深深宝A,441563145.3,06
728,19,2014-09-30,A,1079398870.0,121695623.5,16193047.5,137888671.0,941510199.0,深深宝A,129792147.2,09
729,19,2014-12-31,A,1154612268.0,145335170.2,15638767.28,160973937.5,993638330.1,深深宝A,153154553.9,12
730,19,2015-01-01,A,1154612268.0,145335170.2,15638767.28,160973937.5,993638330.1,深深宝A,153154553.9,01
731,19,2015-03-31,A,1104501437.0,102144005.3,15610259.32,117754264.6,986747172.0,深深宝A,109949135.0,03
732,19,2015-06-30,A,1107604723.0,89315700.91,15825885.79,105141586.7,1002463137.0,深深宝A,97228643.81,06
733,19,2015-09-30,A,1095598020.0,93657342.45,15101903.17,108759245.6,986838774.7,深深宝A,101208294.0,09
734,19,2015-12-31,A,1060458757.0,88749326.34,14571422.03,103320748.4,957138009.1,深深宝A,96035037.36,12
735,19,2016-01-01,A,1060458757.0,88749326.34,14571422.03,103320748.4,957138009.1,深深宝A,96035037.36,01
736,19,2016-03-31,A,1089994983.0,129737359.0,14474150.63,144211509.6,945783473.2,深深宝A,136974434.3,03
737,19,2016-06-30,A,1047312328.0,97512759.22,13560398.23,111073157.5,936239171.0,深深宝A,104292958.3,06
738,19,2016-09-30,A,1042813793.0,100711687.7,13478930.67,114190618.3,928623174.7,深深宝A,107451153.0,09
739,19,2016-12-31,A,1178543725.0,114815830.8,13989331.66,128805162.4,1049738563.0,深深宝A,121810496.6,12
740,19,2017-01-01,A,1178543725.0,114815830.8,13989331.66,128805162.4,1049738563.0,深深宝A,121810496.6,01
741,19,2017-03-31,A,1177683384.0,125767650.0,13250113.51,139017763.5,1038665620.0,深深宝A,132392706.8,03
742,19,2017-06-30,A,1121549159.0,101848454.5,13120189.12,114968643.6,1006580516.0,深深宝A,108408549.1,06
743,19,2017-09-30,A,1132336843.0,125203579.0,13839943.95,139043523.0,993293319.7,深深宝A,132123551.0,09
744,19,2017-12-31,A,1070386221.0,93125003.45,14107886.84,107232890.3,963153330.3,深深宝A,100178946.9,12
745,19,2018-01-01,A,5911027724.0,1611935716.0,326269121.9,1938204837.0,3972822887.0,深深宝A,1775070276.0,01
746,19,2018-03-31,A,1039060072.0,73515054.52,13871563.73,87386618.25,951673453.4,深深宝A,80450836.39,03
747,19,2018-06-30,A,1040484135.0,83731076.61,12825546.98,96556623.59,943927511.6,深深宝A,90143850.1,06
748,19,2018-09-30,A,1009124255.0,65042766.16,12458604.3,77501370.46,931622884.2,深深宝A,71272068.31,09
749,19,2018-12-31,A,6468951794.0,1485378331.0,645974631.5,2131352962.0,4337598832.0,深深宝A,1808365647.0,12
750,19,2019-01-01,A,6468951794.0,1485378331.0,645974631.5,2131352962.0,4337598832.0,深粮控股,1808365647.0,01
751,19,2019-03-31,A,6341280597.0,1197583585.0,664642322.9,1862225908.0,4479054689.0,深粮控股,1529904747.0,03
752,19,2019-06-30,A,6432513092.0,1071722021.0,904992875.5,1976714896.0,4455798196.0,深粮控股,1524218458.0,06
753,19,2019-09-30,A,6656330235.0,1127293329.0,943878630.4,2071171960.0,4585158275.0,深粮控股,1599232645.0,09
754,19,2019-12-31,A,6775067276.0,1182003645.0,969625500.0,2151629145.0,4623438131.0,深粮控股,1666816395.0,12
755,19,2020-01-01,A,6775067276.0,1182003645.0,969625500.0,2151629145.0,4623438131.0,深粮控股,1666816395.0,01
756,19,2020-03-31,A,6718173275.0,1002260057.0,1007563651.0,2009823707.0,4708349567.0,深粮控股,1506041882.0,03
757,19,2020-06-30,A,7028727914.0,1429018725.0,996005770.1,2425024495.0,4603703418.0,深粮控股,1927021610.0,06
758,19,2020-09-30,A,7130708717.0,1391696429.0,1035421540.0,2427117969.0,4703590748.0,深粮控股,1909407199.0,09
759,19,2020-12-31,A,7309384148.0,1539787992.0,974350751.4,2514138744.0,4795245404.0,深粮控股,2026963368.0,12
760,19,2021-01-01,A,7309384148.0,1539787992.0,974350751.4,2514138744.0,4795245404.0,深粮控股,2026963368.0,01
761,19,2021-03-31,A,7851650764.0,1854611648.0,1062340676.0,2916952324.0,4934698440.0,深粮控股,2385781986.0,03
762,19,2021-06-30,A,8429737225.0,2909156939.0,1032405206.0,3941562145.0,4488175080.0,深粮控股,3425359542.0,06
763,19,2021-09-30,A,7780751320.0,2275240346.0,966939167.2,3242179513.0,4538571807.0,深粮控股,2758709929.0,09
764,19,2021-12-31,A,7669618906.0,2034252553.0,938460086.5,2972712640.0,4696906267.0,深粮控股,2503482596.0,12
765,20,2005-01-01,A,429708402.0,197471780.5,0.0,197471780.5,232236621.5,*ST 华发A,197471780.5,01
766,20,2005-03-31,A,416385372.1,184860170.3,0.0,184860170.3,231525201.8,ST 华发A,184860170.3,03
767,20,2005-06-30,A,409192684.0,176551686.6,0.0,176551686.6,232640997.4,*ST 华发A,176551686.6,06
768,20,2005-09-30,A,396724415.2,160841684.8,0.0,160841684.8,235882730.4,*ST 华发A,160841684.8,09
769,20,2005-12-31,A,389185291.7,150326363.4,0.0,150326363.4,238858928.3,*ST 华发A,150326363.4,12
770,20,2006-01-01,A,389185291.7,150326363.4,0.0,150326363.4,238858928.3,SST 华发A,150326363.4,01
771,20,2006-03-31,A,385885140.0,146458414.5,0.0,146458414.5,239426725.4,*ST 华发A,146458414.5,03
772,20,2006-06-30,A,375004607.4,135575596.2,0.0,135575596.2,239429011.2,*ST 华发A,135575596.2,06
773,20,2006-09-30,A,377374744.8,137154330.2,0.0,137154330.2,240220414.6,*ST 华发A,137154330.2,09
774,20,2006-12-31,A,376031844.2,152189007.7,0.0,152189007.7,223842836.5,SST 华发A,152189007.7,12
775,20,2007-01-01,A,376031844.2,152189007.7,3708556.9,155897564.6,220134279.6,ST 华发A,154043286.1,01
776,20,2007-03-31,A,344352519.0,120390762.9,0.0,120390762.9,223961756.2,SST 华发A,120390762.9,03
777,20,2007-06-30,A,343020250.3,121452669.8,0.0,121452669.8,221567580.5,ST 华发A,121452669.8,06
778,20,2007-09-30,A,364476942.7,130726585.5,0.0,130726585.5,233750357.1,ST 华发A,130726585.5,09
779,20,2007-12-31,A,373957038.9,131756838.3,0.0,131756838.3,242200200.6,ST 华发A,131756838.3,12
780,20,2008-01-01,A,373957038.9,131756838.3,0.0,131756838.3,242200200.6,ST 华发A,131756838.3,01
781,20,2008-03-31,A,364173370.1,120449562.4,0.0,120449562.4,243723807.7,ST 华发A,120449562.4,03
782,20,2008-06-30,A,499276250.3,259379443.0,200000.0,259579443.0,239696807.3,ST 华发A,259479443.0,06
783,20,2008-09-30,A,489636720.5,248503576.9,388000.0,248891576.9,240745143.6,ST 华发A,248697576.9,09
784,20,2008-12-31,A,446670716.9,198485976.3,375474.41,198861450.7,247809266.2,ST 华发A,198673713.5,12
785,20,2009-01-01,A,446670716.9,198485976.3,375474.41,198861450.7,247809266.2,深华发A,198673713.5,01
786,20,2009-03-31,A,514989335.4,124701815.9,140375474.4,265077290.3,249912045.1,ST 华发A,194889553.1,03
787,20,2009-06-30,A,644761359.0,165676995.6,226915874.4,392592870.0,252168489.0,深华发A,279134932.8,06
788,20,2009-09-30,A,695299736.5,213929025.2,223456274.4,437385299.6,257914436.9,深华发A,325657162.4,09
789,20,2009-12-31,A,756779839.5,278753316.7,226062664.0,504815980.7,251963858.8,深华发A,391784648.7,12
790,20,2010-01-01,A,756779839.5,278753316.7,226062664.0,504815980.7,251963858.8,深华发A,391784648.7,01
791,20,2010-03-31,A,726553455.3,240241474.1,222250864.0,462492338.1,264061117.2,深华发A,351366906.1,03
792,20,2010-06-30,A,817922955.7,330144536.5,218439064.0,548583600.5,269339355.2,深华发A,439364068.5,06
793,20,2010-09-30,A,844395981.6,361162804.6,214594643.9,575757448.5,268638533.2,深华发A,468460126.5,09
794,20,2010-12-31,A,725894326.4,249960298.8,209369395.6,459329694.4,266564632.0,深华发A,354644996.6,12
795,20,2011-01-01,A,725894326.4,249960298.8,209369395.6,459329694.4,266564632.0,深华发A,354644996.6,01
796,20,2011-03-31,A,747796546.6,273082409.0,204811195.6,477893604.6,269902942.0,深华发A,375488006.8,03
797,20,2011-06-30,A,848071202.6,371972850.4,200252995.6,572225846.0,275845356.6,深华发A,472099348.2,06
798,20,2011-09-30,A,915403912.9,447686503.9,192089181.8,639775685.6,275628227.2,深华发A,543731094.7,09
799,20,2011-12-31,A,668385621.8,205061060.1,186385408.6,391446468.6,276939153.2,深华发A,298253764.3,12
800,20,2012-01-01,A,668385621.8,205061060.1,186385408.6,391446468.6,276939153.2,深华发A,298253764.3,01
801,20,2012-03-31,A,742637407.6,280699213.0,180270208.6,460969421.6,281667986.0,深华发A,370834317.3,03
802,20,2012-06-30,A,758088451.7,300568052.1,174155008.6,474723060.7,283365391.0,深华发A,387645556.4,06
803,20,2012-09-30,A,761065541.0,309794984.2,168039808.6,477834792.7,283230748.2,深华发A,393814888.4,09
804,20,2012-12-31,A,681645094.0,236315629.0,165148414.1,401464043.1,280181050.9,深华发A,318889836.0,12
805,20,2013-01-01,A,681645094.0,236315629.0,165148414.1,401464043.1,280181050.9,深华发A,318889836.0,01
806,20,2013-03-31,A,712714599.1,266866887.0,164848414.1,431715301.1,280999297.9,深华发A,349291094.1,03
807,20,2013-06-30,A,731717709.8,283231158.7,166337519.8,449568678.5,282149031.3,深华发A,366399918.6,06
808,20,2013-09-30,A,705838383.0,258811729.6,166037519.8,424849249.4,280989133.6,深华发A,341830489.5,09
809,20,2013-12-31,A,731348499.9,292661638.6,165023211.8,457684850.4,273663649.5,深华发A,375173244.5,12
810,20,2014-01-01,A,731348499.9,292661638.6,165023211.8,457684850.4,273663649.5,深华发A,375173244.5,01
811,20,2014-03-31,A,771552998.2,345338139.5,151856211.8,497194351.3,274358646.9,深华发A,421266245.4,03
812,20,2014-06-30,A,1187640333.0,309916334.5,602604411.8,912520746.3,275119586.4,深华发A,611218540.4,06
813,20,2014-09-30,A,1126836166.0,256777408.5,595404411.8,852181820.3,274654345.5,深华发A,554479614.4,09
814,20,2014-12-31,A,1162740985.0,293324131.4,588065583.8,881389715.2,281351269.7,深华发A,587356923.3,12
815,20,2015-01-01,A,1162740985.0,293324131.4,588065583.8,881389715.2,281351269.7,深华发A,587356923.3,01
816,20,2015-03-31,A,1142171858.0,279743152.2,580565583.8,860308736.0,281863121.6,深华发A,570025944.1,03
817,20,2015-06-30,A,1172778772.0,304184607.2,573065583.8,877250191.0,295528580.8,深华发A,590717399.1,06
818,20,2015-09-30,A,1165937036.0,299325629.8,565265583.8,864591213.6,301345822.8,深华发A,581958421.7,09
819,20,2015-12-31,A,1154989593.0,283747951.8,557304411.8,841052363.6,313937229.7,深华发A,562400157.7,12
820,20,2016-01-01,A,1154989593.0,283747951.8,557304411.8,841052363.6,313937229.7,深华发A,562400157.7,01
821,20,2016-03-31,A,605739967.7,238459058.0,55404411.81,293863469.9,315350364.6,深华发A,266161263.9,03
822,20,2016-06-30,A,619748378.1,247614447.9,53454411.81,301068859.7,318679518.4,深华发A,274341653.8,06
823,20,2016-09-30,A,604731675.2,285907704.0,2604411.81,288512115.8,316219559.4,深华发A,287209909.9,09
824,20,2016-12-31,A,632475542.4,310172562.0,2604411.81,312776973.8,319698568.6,深华发A,311474767.9,12
825,20,2017-01-01,A,632475542.4,310172562.0,2604411.81,312776973.8,319698568.6,深华发A,311474767.9,01
826,20,2017-03-31,A,646900273.2,324176119.4,2604411.81,326780531.2,320119742.0,深华发A,325478325.3,03
827,20,2017-06-30,A,683400353.7,358950901.3,2604411.81,361555313.1,321845040.6,深华发A,360253107.2,06
828,20,2017-09-30,A,688145685.8,367854519.1,244208.55,368098727.7,320046958.1,深华发A,367976623.4,09
829,20,2017-12-31,A,629762731.4,309025342.4,64411.0,309089753.4,320672978.0,深华发A,309057547.9,12
830,20,2018-01-01,A,629762731.4,309025342.4,64411.0,309089753.4,320672978.0,深华发A,309057547.9,01
831,20,2018-03-31,A,600196482.7,279151725.7,64411.0,279216136.7,320980345.9,深华发A,279183931.2,03
832,20,2018-06-30,A,593599038.6,270068516.0,64411.0,270132927.0,323466111.6,深华发A,270100721.5,06
833,20,2018-09-30,A,610025600.4,288790716.3,64411.0,288855127.3,321170473.1,深华发A,288822921.8,09
834,20,2018-12-31,A,617090153.5,293057741.7,64411.0,293122152.7,323968000.7,深华发A,293089947.2,12
835,20,2019-01-01,A,617090153.5,293057741.7,64411.0,293122152.7,323968000.7,深华发A,293089947.2,01
836,20,2019-03-31,A,579621386.1,255330740.3,64411.0,255395151.3,324226234.7,深华发A,255362945.8,03
837,20,2019-06-30,A,623980175.3,297367352.4,64411.0,297431763.4,326548411.9,深华发A,297399557.9,06
838,20,2019-09-30,A,592145349.8,264736244.3,64411.0,264800655.3,327344694.5,深华发A,264768449.8,09
839,20,2019-12-31,A,614163899.9,209339719.0,75396131.0,284735850.0,329428049.9,深华发A,247037784.5,12
840,20,2020-01-01,A,614163899.9,209339719.0,75396131.0,284735850.0,329428049.9,深华发A,247037784.5,01
841,20,2020-03-31,A,620319821.8,217961152.0,73331361.0,291292513.0,329027308.7,深华发A,254626832.5,03
842,20,2020-06-30,A,610602250.5,206771012.0,71237591.0,278008603.0,332593647.4,深华发A,242389807.5,06
843,20,2020-09-30,A,629862182.0,227304777.1,68172821.0,295477598.1,334384584.0,深华发A,261391187.6,09
844,20,2020-12-31,A,627779621.1,226422832.8,65108051.0,291530883.8,336248737.3,深华发A,258976858.3,12
845,20,2021-01-01,A,627779621.1,226422832.8,65108051.0,291530883.8,336248737.3,深华发A,258976858.3,01
846,20,2021-03-31,A,637523242.0,233728296.4,61988531.0,295716827.4,341806414.6,深华发A,264722561.9,03
847,20,2021-06-30,A,673347527.2,265001376.4,65108051.0,330109427.4,343238099.8,深华发A,297555401.9,06
848,20,2021-09-30,A,669050137.8,259580337.9,65108051.0,324688388.9,344361748.9,深华发A,292134363.4,09
849,20,2021-12-31,A,659933225.6,312000766.1,4481820.18,316482586.3,343450639.3,深华发A,314241676.2,12
850,21,2005-01-01,A,4007567776.0,1344257381.0,570000.0,1344827381.0,2662740394.0,深科技A,1344542381.0,01
851,21,2005-03-31,A,4083161470.0,1349672446.0,570000.0,1350242446.0,2732919025.0,深科技A,1349957446.0,03
852,21,2005-06-30,A,4260426821.0,1556530856.0,570000.0,1557100856.0,2703325966.0,深科技A,1556815856.0,06
853,21,2005-09-30,A,4247699972.0,1465701358.0,570000.0,1466271358.0,2781428613.0,深科技A,1465986358.0,09
854,21,2005-12-31,A,4272122655.0,1401090776.0,3579100.0,1404669876.0,2867452779.0,深科技A,1402880326.0,12
855,21,2006-01-01,A,4272122655.0,1401090776.0,3579100.0,1404669876.0,2867452779.0,长城开发,1402880326.0,01
856,21,2006-03-31,A,4174544446.0,1219052055.0,3579100.0,1222631155.0,2951913291.0,深科技A,1220841605.0,03
857,21,2006-06-30,A,4164963082.0,1234168348.0,3579100.0,1237747448.0,2927215633.0,G 深科技,1235957898.0,06
858,21,2006-09-30,A,4057160510.0,1041291051.0,3579100.0,1044870151.0,3012290359.0,G 深科技,1043080601.0,09
859,21,2006-12-31,A,3979733658.0,872498203.1,4650000.0,877148203.1,3102585454.0,长城开发,874823203.1,12
860,21,2007-01-01,A,4368471386.0,872498203.1,55332125.48,927830328.6,3440641058.0,长城开发,900164265.8,01
861,21,2007-03-31,A,4458124975.0,845133237.4,30527800.64,875661038.0,3582463937.0,长城开发,860397137.7,03
862,21,2007-06-30,A,4317401773.0,971355415.2,32229467.36,1003584883.0,3313816890.0,长城开发,987470148.9,06
863,21,2007-09-30,A,4727378113.0,1251543886.0,39052441.96,1290596328.0,3436781785.0,长城开发,1271070107.0,09
864,21,2007-12-31,A,5144159180.0,1611167993.0,46010734.35,1657178728.0,3486980453.0,长城开发,1634173361.0,12
865,21,2008-01-01,A,5144159180.0,1611167993.0,46010734.35,1657178728.0,3486980453.0,长城开发,1634173361.0,01
866,21,2008-03-31,A,5132625607.0,1526285532.0,47033617.92,1573319150.0,3559306458.0,长城开发,1549802341.0,03
867,21,2008-06-30,A,4478894102.0,1153281816.0,51552453.15,1204834269.0,3274059833.0,长城开发,1179058043.0,06
868,21,2008-09-30,A,4918751569.0,1515315258.0,52402308.04,1567717566.0,3351034003.0,长城开发,1541516412.0,09
869,21,2008-12-31,A,4331727624.0,803322833.9,63890210.56,867213044.5,3464514579.0,长城开发,835267939.2,12
870,21,2009-01-01,A,4926609269.0,1084249134.0,19603089.49,1103852224.0,3822757045.0,长城开发,1094050679.0,01
871,21,2009-03-31,A,4306485220.0,738106148.2,63721228.5,801827376.7,3504657843.0,长城开发,769966762.5,03
872,21,2009-06-30,A,5057448651.0,1251328906.0,18882741.54,1270211648.0,3787237003.0,长城开发,1260770277.0,06
873,21,2009-09-30,A,5165180522.0,1291785684.0,18716768.46,1310502452.0,3854678070.0,长城开发,1301144068.0,09
874,21,2009-12-31,A,5428294599.0,1456443705.0,19046993.96,1475490699.0,3952803900.0,长城开发,1465967202.0,12
875,21,2010-01-01,A,5428294599.0,1456443705.0,19046993.96,1475490699.0,3952803900.0,长城开发,1465967202.0,01
876,21,2010-03-31,A,5820966731.0,1771027217.0,19046993.96,1790074211.0,4030892520.0,长城开发,1780550714.0,03
877,21,2010-06-30,A,5926309553.0,1819544492.0,19047770.09,1838592262.0,4087717292.0,长城开发,1829068377.0,06
878,21,2010-09-30,A,6328906503.0,2142134231.0,19025254.12,2161159485.0,4167747018.0,长城开发,2151646858.0,09
879,21,2010-12-31,A,6666538140.0,2135626149.0,52576556.8,2188202706.0,4478335434.0,长城开发,2161914428.0,12
880,21,2011-01-01,A,6666538140.0,2135626149.0,52576556.8,2188202706.0,4478335434.0,长城开发,2161914428.0,01
881,21,2011-03-31,A,7049160412.0,2517825230.0,48644178.3,2566469408.0,4482691004.0,长城开发,2542147319.0,03
882,21,2011-06-30,A,7596215557.0,3201858342.0,37808692.79,3239667035.0,4356548521.0,长城开发,3220762689.0,06
883,21,2011-09-30,A,9176382417.0,4775253516.0,29046978.66,4804300494.0,4372081923.0,长城开发,4789777005.0,09
884,21,2011-12-31,A,10336754642.0,5974806320.0,41323372.93,6016129693.0,4320624949.0,长城开发,5995468006.0,12
885,21,2012-01-01,A,10336754642.0,5974806320.0,41323372.93,6016129693.0,4320624949.0,长城开发,5995468006.0,01
886,21,2012-03-31,A,10694863234.0,6313247950.0,39559736.46,6352807686.0,4342055548.0,长城开发,6333027818.0,03
887,21,2012-06-30,A,10116715970.0,5890502880.0,36688672.98,5927191553.0,4189524417.0,长城开发,5908847217.0,06
888,21,2012-09-30,A,9627950582.0,5436221320.0,24308672.98,5460529993.0,4167420589.0,长城开发,5448375657.0,09
889,21,2012-12-31,A,10181363679.0,5996620119.0,28510628.96,6025130748.0,4156232930.0,长城开发,6010875434.0,12
890,21,2013-01-01,A,10181363679.0,5996620119.0,28510628.96,6025130748.0,4156232930.0,长城开发,6010875434.0,01
891,21,2013-03-31,A,11027349084.0,6835147400.0,28312320.28,6863459720.0,4163889364.0,长城开发,6849303560.0,03
892,21,2013-06-30,A,11764063549.0,7593492382.0,28302896.0,7621795278.0,4142268271.0,长城开发,7607643830.0,06
893,21,2013-09-30,A,13005892923.0,8064184144.0,705870880.2,8770055025.0,4235837898.0,长城开发,8417119585.0,09
894,21,2013-12-31,A,13726551759.0,8731273297.0,34132816.93,8765406113.0,4961145646.0,长城开发,8748339705.0,12
895,21,2014-01-01,A,13726551759.0,8731273297.0,34132816.93,8765406113.0,4961145646.0,长城开发,8748339705.0,01
896,21,2014-03-31,A,14006674098.0,9119657361.0,28022742.59,9147680104.0,4858993994.0,长城开发,9133668732.0,03
897,21,2014-06-30,A,14459189354.0,9538151602.0,27915250.87,9566066853.0,4893122500.0,长城开发,9552109228.0,06
898,21,2014-09-30,A,14750331042.0,9645513884.0,39479566.13,9684993450.0,5065337592.0,长城开发,9665253667.0,09
899,21,2014-12-31,A,14450420809.0,9361675033.0,29724324.07,9391399357.0,5059021452.0,长城开发,9376537195.0,12
900,21,2015-01-01,A,14450420809.0,9361675033.0,29724324.07,9391399357.0,5059021452.0,深科技,9376537195.0,01
901,21,2015-03-31,A,14161645109.0,8819269841.0,59626907.34,8878896748.0,5282748361.0,深科技,8849083294.0,03
902,21,2015-06-30,A,14318067899.0,9012619418.0,71067502.47,9083686920.0,5234380979.0,深科技,9048153169.0,06
903,21,2015-09-30,A,14851075366.0,9675929201.0,87956777.84,9763885979.0,5087189387.0,深科技,9719907590.0,09
904,21,2015-12-31,A,14337515272.0,8994649810.0,137184669.5,9131834480.0,5205680793.0,深科技,9063242145.0,12
905,21,2016-01-01,A,14337515272.0,8994649810.0,137184669.5,9131834480.0,5205680793.0,深科技,9063242145.0,01
906,21,2016-03-31,A,11865346979.0,6410138811.0,122674110.2,6532812922.0,5332534057.0,深科技,6471475867.0,03
907,21,2016-06-30,A,10472636664.0,5014047081.0,137054869.2,5151101950.0,5321534715.0,深科技,5082574515.0,06
908,21,2016-09-30,A,10344654681.0,4823999860.0,125244313.5,4949244174.0,5395410507.0,深科技,4886622017.0,09
909,21,2016-12-31,A,11717371550.0,6225831380.0,194211748.7,6420043129.0,5297328421.0,深科技,6322937254.0,12
910,21,2017-01-01,A,11717371550.0,6225831380.0,194211748.7,6420043129.0,5297328421.0,深科技,6322937254.0,01
911,21,2017-03-31,A,13473544532.0,7547518379.0,246234448.2,7793752827.0,5679791705.0,深科技,7670635603.0,03
912,21,2017-06-30,A,14697448020.0,8759183117.0,207998624.0,8967181741.0,5730266280.0,深科技,8863182429.0,06
913,21,2017-09-30,A,16790541653.0,10722831823.0,198134313.1,10920966137.0,5869575517.0,深科技,10821898980.0,09
914,21,2017-12-31,A,16599483730.0,10398244229.0,272480007.6,10670724237.0,5928759494.0,深科技,10534484233.0,12
915,21,2018-01-01,A,16599483730.0,10398244229.0,272480007.6,10670724237.0,5928759494.0,深科技,10534484233.0,01
916,21,2018-03-31,A,15311406432.0,9130873465.0,252841056.9,9383714522.0,5927691910.0,深科技,9257293994.0,03
917,21,2018-06-30,A,14882434070.0,8712999550.0,225522567.5,8938522118.0,5943911952.0,深科技,8825760834.0,06
918,21,2018-09-30,A,14198194415.0,7765151795.0,173332563.2,7938484358.0,6259710057.0,深科技,7851818077.0,09
919,21,2018-12-31,A,15996830985.0,9009674143.0,217350852.6,9227024995.0,6769805990.0,深科技,9118349569.0,12
920,21,2019-01-01,A,15996830985.0,9009674143.0,217350852.6,9227024995.0,6769805990.0,深科技,9118349569.0,01
921,21,2019-03-31,A,15647795351.0,8964644879.0,165672382.0,9130317261.0,6517478090.0,深科技,9047481070.0,03
922,21,2019-06-30,A,15094334024.0,8546289958.0,123744540.2,8670034498.0,6424299526.0,深科技,8608162228.0,06
923,21,2019-09-30,A,17022948394.0,10220005415.0,182344034.2,10402349449.0,6620598945.0,深科技,10311177432.0,09
924,21,2019-12-31,A,18453360449.0,11137979509.0,213271262.1,11351250771.0,7102109678.0,深科技,11244615140.0,12
925,21,2020-01-01,A,18453360449.0,11137979509.0,213271262.1,11351250771.0,7102109678.0,深科技,11244615140.0,01
926,21,2020-03-31,A,18766024249.0,11380888999.0,223907710.2,11604796709.0,7161227539.0,深科技,11492842854.0,03
927,21,2020-06-30,A,20646648369.0,13209011809.0,201491912.4,13410503721.0,7236144648.0,深科技,13309757765.0,06
928,21,2020-09-30,A,22001131782.0,12934365292.0,1593363835.0,14527729127.0,7473402654.0,深科技,13731047210.0,09
929,21,2020-12-31,A,21634626827.0,11398858360.0,2225793038.0,13624651397.0,8009975430.0,深科技,12511754878.0,12
930,21,2021-01-01,A,21634626827.0,11398858360.0,2225793038.0,13624651397.0,8009975430.0,深科技,12511754878.0,01
931,21,2021-03-31,A,21097024183.0,10368095486.0,2500355804.0,12868451291.0,8228572892.0,深科技,11618273388.0,03
932,21,2021-06-30,A,24019479646.0,10986724496.0,2537891409.0,13524615905.0,10494863741.0,深科技,12255670201.0,06
933,21,2021-09-30,A,24030662707.0,10425486548.0,2499792272.0,12925278820.0,11105383887.0,深科技,11675382684.0,09
934,21,2021-12-31,A,27048915811.0,14455904112.0,1119073717.0,15574977829.0,11473937982.0,深科技,15015440970.0,12
935,23,2005-01-01,A,737710148.1,479700351.8,6486041.28,486186393.0,251523755.1,深天地A,482943372.4,01
936,23,2005-03-31,A,732772101.1,477796254.6,5381292.2,483177546.8,249594554.2,深天地A,480486900.7,03
937,23,2005-06-30,A,745699701.5,487316899.8,4259780.09,491576679.9,254123021.6,深天地A,489446789.8,06
938,23,2005-09-30,A,784283465.7,528441871.1,7177538.01,535619409.1,248664056.6,深天地A,532030640.1,09
939,23,2005-12-31,A,935612778.4,690422995.3,5471406.55,695894401.8,239718376.6,深天地A,693158698.5,12
940,23,2006-01-01,A,935612778.4,690422995.3,5471406.55,695894401.8,239718376.6,深天地A,693158698.5,01
941,23,2006-03-31,A,973734323.5,738126035.7,4318918.77,742444954.4,231289369.1,G 深天地,740285495.1,03
942,23,2006-06-30,A,993462525.1,757718640.5,2372648.15,760091288.7,233371236.5,G 深天地,758904964.6,06
943,23,2006-09-30,A,944296274.5,692373634.5,5244117.55,697617752.0,246678522.5,G 深天地,694995693.2,09
944,23,2006-12-31,A,884427126.8,605296753.4,10068705.79,615365459.2,269061667.5,深天地A,610331106.3,12
945,23,2007-01-01,A,921397030.3,612805565.7,10068705.79,622874271.5,298522758.9,深天地A,617839918.6,01
946,23,2007-03-31,A,831221314.3,504143851.9,8295455.23,512439307.1,318782007.2,深天地A,508291579.5,03
947,23,2007-06-30,A,937121806.1,615967050.1,9147847.88,625114898.0,312006908.1,深天地A,620540974.1,06
948,23,2007-09-30,A,907944223.7,597535933.2,7591956.64,605127889.9,302816333.9,深天地A,601331911.5,09
949,23,2007-12-31,A,799195021.7,495014956.9,6019503.41,501034460.3,298160561.4,深天地A,498024708.6,12
950,23,2008-01-01,A,799195021.7,495014956.9,6019503.41,501034460.3,298160561.4,深天地A,498024708.6,01
951,23,2008-03-31,A,784515114.0,488511847.6,4428802.1,492940649.7,291574464.3,深天地A,490726248.7,03
952,23,2008-06-30,A,878329079.2,455325357.8,137816513.1,593141870.9,285187208.3,深天地A,524233614.4,06
953,23,2008-09-30,A,927840200.7,480141476.9,161332117.9,641473594.8,286366605.9,深天地A,560807535.9,09
954,23,2008-12-31,A,974456851.0,509709816.6,162774878.2,672484694.8,301972156.2,深天地A,591097255.7,12
955,23,2009-01-01,A,974456851.0,509709816.6,162774878.2,672484694.8,301972156.2,深天地A,591097255.7,01
956,23,2009-03-31,A,947776975.3,490594865.7,162036965.5,652631831.2,295145144.0,深天地A,571613348.5,03
957,23,2009-06-30,A,1034381987.0,748062027.4,1537820.88,749599848.2,284782138.9,深天地A,748830937.8,06
958,23,2009-09-30,A,1204321218.0,907499263.3,1126223.24,908625486.5,295695732.0,深天地A,908062374.9,09
959,23,2009-12-31,A,1075220290.0,759154196.3,2134578.62,761288774.9,313931514.9,深天地A,760221485.6,12
960,23,2010-01-01,A,1071859934.0,759154196.3,2134578.62,761288774.9,310571159.4,深天地A,760221485.6,01
961,23,2010-03-31,A,1044455070.0,740056061.7,1826607.94,741882669.7,302572400.3,深天地A,740969365.7,03
962,23,2010-06-30,A,983944878.3,647744307.4,31508675.63,679252983.0,304691895.2,深天地A,663498645.2,06
963,23,2010-09-30,A,970805577.5,623936246.7,29188237.16,653124483.9,317681093.6,深天地A,638530365.3,09
964,23,2010-12-31,A,938521333.6,593568789.2,27558785.15,621127574.3,317393759.2,深天地A,607348181.8,12
965,23,2011-01-01,A,938521333.6,593568789.2,27558785.15,621127574.3,317393759.2,深天地A,607348181.8,01
