Unnamed: 0,ID,Date,Type,Assets,Short-term liabilities,Long-term liabilities,Liabilities,Equity,Name,DP,Month,r,g,IV
1139,26,2011-12-31,A,2895775774.0,1442511756.0,59508960.28,1502020717.0,1393755058.0,飞亚达A,1472266236.0,12,0.0274,17.25%,0.42686168032799915
1141,26,2012-03-31,A,3181884736.0,1714233235.0,59815197.26,1774048432.0,1407836304.0,飞亚达A,1744140834.0,3,0.0348,-1.91%,0.3982851752519011
1142,26,2012-06-30,A,3306412693.0,1848848626.0,60651105.98,1909499732.0,1396912961.0,飞亚达A,1879174179.0,6,0.0336,-0.47%,0.3952439077464117
1143,26,2012-09-30,A,3387313731.0,1955984858.0,4997029.56,1960981887.0,1426331844.0,飞亚达A,1958483373.0,9,0.0363,-3.63%,0.38746893004508026
1144,26,2012-12-31,A,3326763825.0,1827789581.0,49889020.45,1877678602.0,1449085223.0,飞亚达A,1852734092.0,12,0.0392,1.06%,0.38445765866733433
1146,26,2013-03-31,A,3393397146.0,1459723411.0,450401841.6,1910125253.0,1483271893.0,飞亚达A,1684924332.0,3,0.0365,6.14%,0.3921604551517696
1147,26,2013-06-30,A,3303457186.0,1339536334.0,449186286.4,1788722620.0,1514734566.0,飞亚达A,1564129477.0,6,0.0394,1.49%,0.3906892420385456
1148,26,2013-09-30,A,3553202767.0,1510357260.0,530667506.6,2041024767.0,1512178001.0,飞亚达A,1775691014.0,9,0.0353,1.08%,0.3916997325231363
1149,26,2013-12-31,A,3558702591.0,1445929075.0,573953925.0,2019883000.0,1538819592.0,飞亚达A,1732906037.0,12,0.0353,-7.15%,0.3939113336534393
1151,26,2014-03-31,A,3676214903.0,1473998330.0,618880096.8,2092878426.0,1583336477.0,飞亚达A,1783438378.0,3,0.0342,18.50%,0.39631836647308816
1152,26,2014-06-30,A,3689550706.0,1480965485.0,619795317.1,2100760802.0,1588789904.0,飞亚达A,1790863144.0,6,0.0313,0.48%,0.4040553225297374
1153,26,2014-09-30,A,3726071747.0,1468098306.0,629921664.1,2098019970.0,1628051777.0,飞亚达A,1783059138.0,9,0.0318,17.94%,0.4046389012963299
1154,26,2014-12-31,A,3657781647.0,1478381005.0,542920355.1,2021301360.0,1636480287.0,飞亚达A,1749841182.0,12,0.0328,11.93%,0.4049716534195836
1156,26,2015-03-31,A,3937180931.0,1678378990.0,573630151.8,2252009142.0,1685171789.0,飞亚达A,1965194066.0,3,0.0251,-2.37%,0.4197674179010038
1157,26,2015-06-30,A,3820850107.0,1563551558.0,579651690.1,2143203248.0,1677646859.0,飞亚达A,1853377403.0,6,0.0305,-5.23%,0.4087161950337194
1158,26,2015-09-30,A,3852329679.0,1666002236.0,477837469.5,2143839705.0,1708489973.0,飞亚达A,1904920971.0,9,0.0297,-0.35%,0.4120757830414544
1159,26,2015-12-31,A,4246670045.0,1448720996.0,495118724.6,1943839720.0,2302830325.0,飞亚达A,1696280358.0,12,0.0319,8.55%,0.42695727489601487
1161,26,2016-03-31,A,4089456568.0,1649517676.0,103739146.5,1753256822.0,2336199746.0,飞亚达A,1701387249.0,3,0.0318,-14.67%,0.431990400226677
1162,26,2016-06-30,A,4012803247.0,1553188350.0,130645919.4,1683834270.0,2328968977.0,飞亚达A,1618511310.0,6,0.0323,1.59%,0.4324277702358038
1163,26,2016-09-30,A,3990719087.0,1483895014.0,130638844.5,1614533858.0,2376185229.0,飞亚达A,1549214436.0,9,0.0285,1.94%,0.44250764649764396
1164,26,2016-12-31,A,4004897563.0,1508668325.0,121281048.0,1629949373.0,2374948190.0,飞亚达A,1569308849.0,12,0.0298,0.19%,0.4395350745779511
1166,26,2017-03-31,A,3891426215.0,1345302985.0,121571082.1,1466874067.0,2424552149.0,飞亚达A,1406088526.0,3,0.0436,0.26%,0.41826252538284364
1167,26,2017-06-30,A,3844990866.0,1314998985.0,105219904.5,1420218889.0,2424771977.0,飞亚达A,1367608937.0,6,0.0465,12.75%,0.41461358288010725
1168,26,2017-09-30,A,3699345637.0,1125429168.0,104964977.2,1230394145.0,2468951492.0,飞亚达A,1177911656.0,9,0.0355,-7.90%,0.4412241650364499
1169,26,2017-12-31,A,3579789693.0,1026042463.0,85774353.0,1111816816.0,2467972877.0,飞亚达A,1068929639.0,12,0.0317,-4.48%,0.4509671142881507
1171,26,2018-03-31,A,3664044586.0,1052840122.0,85659240.5,1138499362.0,2525545224.0,飞亚达A,1095669742.0,3,0.0305,4.36%,0.4527948261724061
1172,26,2018-06-30,A,3629325363.0,982320284.2,68057235.5,1050377520.0,2578947843.0,飞亚达A,1016348902.0,6,0.0313,1.93%,0.4548834051952106
1173,26,2018-09-30,A,3617355222.0,998055776.4,68163129.25,1066218906.0,2551136316.0,飞亚达A,1032137341.0,9,0.0339,-25.85%,0.45025074735353177
1174,26,2018-12-31,A,3599691650.0,1021361120.0,8189965.36,1029551086.0,2570140565.0,飞亚达A,1025456103.0,12,0.0297,9.17%,0.45768463130040143
1176,26,2019-03-31,A,3579986669.0,939956638.0,7980379.11,947937017.2,2632049652.0,飞亚达A,943946827.6,3,0.0364,15.14%,0.45202721126863493
1177,26,2019-06-30,A,3660456223.0,969070048.2,8082730.36,977152778.5,2683303445.0,飞亚达A,973111413.4,6,0.0308,4.41%,0.4590478150301444
1178,26,2019-09-30,A,3704836451.0,1067914057.0,8071646.61,1075985703.0,2628850747.0,飞亚达A,1071949880.0,9,0.0436,-1.67%,0.4370306045742295
1179,26,2019-12-31,A,3760923285.0,1097759594.0,8624013.09,1106383608.0,2654539678.0,飞亚达A,1102071601.0,12,0.0452,-1.47%,0.4338897866187162
1181,26,2020-03-31,A,3651180885.0,1007285627.0,8538560.59,1015824188.0,2635356697.0,飞亚达,1011554908.0,3,0.0408,2.34%,0.44353199037526514
1182,26,2020-06-30,A,3837627638.0,1200942112.0,8534407.31,1209476519.0,2628151119.0,飞亚达,1205209315.0,6,0.043,10.34%,0.432602710219269
1183,26,2020-09-30,A,4028147973.0,1272673289.0,8373806.06,1281047095.0,2747100878.0,飞亚达,1276860192.0,9,0.0459,2.55%,0.42743041056829756
1184,26,2020-12-31,A,4018712700.0,1208697518.0,10054510.98,1218752029.0,2799960671.0,飞亚达,1213724773.0,12,0.0298,4.44%,0.4549806255981784
1186,26,2021-03-31,A,4412065472.0,1300546785.0,199601559.4,1500148344.0,2911917128.0,飞亚达,1400347564.0,3,0.0318,-8.29%,0.44615105769549973
1187,26,2021-06-30,A,4125415233.0,1205451753.0,62803880.77,1268255634.0,2857159599.0,飞亚达,1236853693.0,6,0.031,1.89%,0.45253309575829304
1188,26,2021-09-30,A,4145244324.0,1111765890.0,65419873.21,1177185764.0,2968058560.0,飞亚达,1144475827.0,9,0.0355,2.35%,0.449815714870263
1189,26,2021-12-31,A,4110579952.0,1025399240.0,71948070.03,1097347310.0,3013232643.0,飞亚达,1061373275.0,12,0.037,0.87%,0.45084070004664684
1191,28,2005-03-31,A,850510268.0,480502387.3,800000.0,481302387.3,369207880.7,一致药业,480902387.3,3,0.0334,-4.51%,0.39952056599541624
1192,28,2005-06-30,A,962295667.5,584000442.3,800000.0,584800442.3,377495225.2,一致药业,584400442.3,6,0.036,9.33%,0.37704378961404444
1193,28,2005-09-30,A,950184765.0,563786371.1,800000.0,564586371.1,385598393.8,一致药业,564186371.1,9,0.0331,16.87%,0.39055432575896926
1194,28,2005-12-31,A,1072448049.0,677926779.7,800000.0,678726779.7,393721269.1,一致药业,678326779.7,12,0.0367,-13.45%,0.3628947056822423
1196,28,2006-03-31,A,2186567588.0,1714892819.0,28003289.22,1742896108.0,443671479.4,一致药业,1728894464.0,3,0.0388,11.83%,0.21117553613557014
1197,28,2006-06-30,A,2378399974.0,1903878959.0,26395150.97,1930274110.0,448125863.7,G 一致,1917076535.0,6,0.0389,-10.39%,0.19310551860569408
1198,28,2006-09-30,A,2473769173.0,1887489893.0,122921932.8,2010411826.0,463357347.5,G 一致,1948950859.0,9,0.0412,-1.65%,0.18585620142000647
1199,28,2006-12-31,A,2679240445.0,2081378805.0,124960226.6,2206339031.0,472901413.8,一致药业,2143858918.0,12,0.0381,5.05%,0.1800288761782969
1201,28,2007-03-31,A,2762903102.0,2186006867.0,123550886.7,2309557754.0,453345348.3,一致药业,2247782311.0,3,0.0355,6.50%,0.1703255466699508
1202,28,2007-06-30,A,2871415642.0,2265744365.0,123433587.5,2389177952.0,482237690.1,一致药业,2327461158.0,6,0.034,-5.48%,0.1790403667019929
1203,28,2007-09-30,A,3032615337.0,2423764970.0,103264193.7,2527029164.0,505586173.4,一致药业,2475397067.0,9,0.0333,-2.81%,0.17912283963398268
1204,28,2007-12-31,A,2906088134.0,2271821882.0,116689102.6,2388510984.0,517577149.4,一致药业,2330166433.0,12,0.0357,-21.04%,0.18803293245801725
1206,28,2008-03-31,A,3139532297.0,2465305242.0,116497417.0,2581802659.0,557729638.6,一致药业,2523553950.0,3,0.035,2.35%,0.1891687195922316
1207,28,2008-06-30,A,3464408435.0,2768976124.0,95488630.0,2864464754.0,599943681.2,一致药业,2816720439.0,6,0.036,6.08%,0.1809542118443082
1208,28,2008-09-30,A,3678531415.0,2906793126.0,125482618.7,3032275745.0,646255670.4,一致药业,2969534435.0,9,0.036,6.34%,0.18419090491003784
1209,28,2008-12-31,A,3683974197.0,2968492704.0,66111315.94,3034604020.0,649370176.4,一致药业,3001548362.0,12,0.0422,-2.26%,0.16928010196827278
1211,28,2009-03-31,A,4273371625.0,3480741546.0,66270005.54,3547011552.0,726360073.5,一致药业,3513876549.0,3,0.0433,2.70%,0.15828468619755234
1212,28,2009-06-30,A,4502173841.0,3591836043.0,120967743.6,3712803787.0,789370054.8,一致药业,3652319915.0,6,0.0455,-1.04%,0.15942062684180033
1213,28,2009-09-30,A,5012704507.0,4052804564.0,123408219.4,4176212783.0,836491723.4,一致药业,4114508673.0,9,0.043,10.49%,0.15502247746489842
1214,28,2009-12-31,A,5233489407.0,4251753314.0,103604991.4,4355358306.0,878131101.4,一致药业,4303555810.0,12,0.0379,27.93%,0.16924515867503032
1216,28,2010-03-31,A,5515055977.0,4467697538.0,102885748.5,4570583287.0,944472690.2,一致药业,4519140412.0,3,0.0342,4.45%,0.18286665022526258
1217,28,2010-06-30,A,5741019273.0,4643827439.0,102175002.0,4746002441.0,995016832.4,一致药业,4694914940.0,6,0.0351,4.59%,0.18334859912811663
1218,28,2010-09-30,A,6105679742.0,4965602886.0,83729302.26,5049332188.0,1056347554.0,一致药业,5007467537.0,9,0.0347,-8.32%,0.18392863493809222
1219,28,2010-12-31,A,6306793006.0,5042032917.0,133314727.2,5175347645.0,1131445361.0,一致药业,5108690281.0,12,0.0309,-0.95%,0.2012859603988181
1221,28,2011-03-31,A,6547314118.0,5138524522.0,188385734.9,5326910257.0,1220403861.0,一致药业,5232717390.0,3,0.0295,6.98%,0.21350032724158546
1222,28,2011-06-30,A,6968069536.0,5513522622.0,188124037.6,5701646659.0,1266422876.0,一致药业,5607584640.0,6,0.0291,-1.91%,0.20852421766786178
1223,28,2011-09-30,A,7323929954.0,5768388130.0,208182167.2,5976570298.0,1347359657.0,一致药业,5872479214.0,9,0.028,0.58%,0.2139199484298834
1224,28,2011-12-31,A,7665759761.0,6027175803.0,211783315.0,6238959118.0,1426800643.0,一致药业,6133067460.0,12,0.0274,17.25%,0.21805683263169284
1226,28,2012-03-31,A,8069831512.0,6263817372.0,260803736.2,6524621108.0,1545210404.0,国药一致,6394219240.0,3,0.0348,-1.91%,0.2071431484115942
1227,28,2012-06-30,A,8662233353.0,6682133622.0,352856110.8,7034989733.0,1627243620.0,国药一致,6858561677.0,6,0.0336,-0.47%,0.2055379950511657
1228,28,2012-09-30,A,9050106888.0,7018960691.0,311172550.8,7330133242.0,1719973646.0,国药一致,7174546967.0,9,0.0363,-3.63%,0.20165939931097637
1229,28,2012-12-31,A,9295839940.0,7129837127.0,326951600.2,7456788727.0,1839051212.0,国药一致,7293312927.0,12,0.0392,1.06%,0.2039959809604134
1231,28,2013-03-31,A,9675831669.0,7355310303.0,334244996.4,7689555299.0,1986276370.0,国药一致,7522432801.0,3,0.0365,6.14%,0.2198340569925188
1232,28,2013-06-30,A,10120887641.0,7738452712.0,327289441.3,8065742154.0,2055145487.0,国药一致,7902097433.0,6,0.0394,1.49%,0.2098323714592098
1233,28,2013-09-30,A,10586761136.0,8132003410.0,265078156.5,8397081566.0,2189679570.0,国药一致,8264542488.0,9,0.0353,1.08%,0.22468636942335787
1234,28,2013-12-31,A,11057896941.0,8490369227.0,250890649.3,8741259877.0,2316637065.0,国药一致,8615814552.0,12,0.0353,-7.15%,0.2278781643396523
1236,28,2014-03-31,A,12270542740.0,7600511614.0,249187600.3,7849699215.0,4420843526.0,国药一致,7725105415.0,3,0.0342,18.50%,0.36599330272629477
1237,28,2014-06-30,A,12490101654.0,7656251112.0,293722382.3,7949973495.0,4540128159.0,国药一致,7803112304.0,6,0.0313,0.48%,0.37569450266190724
1238,28,2014-09-30,A,12966919771.0,7953159450.0,364740259.5,8317899709.0,4649020062.0,国药一致,8135529579.0,9,0.0318,17.94%,0.3715337250075858
1239,28,2014-12-31,A,12828941541.0,7687757035.0,289969069.0,7977726104.0,4851215437.0,国药一致,7832741570.0,12,0.0328,11.93%,0.3792517190639278
1241,28,2015-03-31,A,13399261901.0,8049195743.0,295259229.7,8344454972.0,5054806929.0,国药一致,8196825358.0,3,0.0251,-2.37%,0.39963087739048364
1242,28,2015-06-30,A,13812656490.0,8339088851.0,294798330.9,8633887181.0,5178769309.0,国药一致,8486488016.0,6,0.0305,-5.23%,0.38391291921934206
1243,28,2015-09-30,A,14298937947.0,8605865466.0,322035305.3,8927900772.0,5371037175.0,国药一致,8766883119.0,9,0.0297,-0.35%,0.3864325559440163
1244,28,2015-12-31,A,13218349735.0,7326025505.0,325849272.7,7651874778.0,5566474957.0,国药一致,7488950142.0,12,0.0319,8.55%,0.3993598598689335
1246,28,2016-03-31,A,14172328815.0,8082335997.0,318520502.1,8400856499.0,5771472316.0,国药一致,8241596248.0,3,0.0318,-14.67%,0.3946305798394371
1247,28,2016-06-30,A,14485586577.0,8246424122.0,234377239.1,8480801361.0,6004785216.0,国药一致,8363612741.0,6,0.0323,1.59%,0.3959833122871878
1248,28,2016-09-30,A,14962096743.0,8541108509.0,230147047.7,8771255557.0,6190841186.0,国药一致,8656182033.0,9,0.0285,1.94%,0.40595319680556824
1249,28,2016-12-31,A,21312754512.0,12135715270.0,263055708.4,12398770978.0,8913983534.0,国药一致,12267243124.0,12,0.0298,0.19%,0.40402831328449146
1251,28,2017-03-31,A,21519365689.0,12050481414.0,260395409.4,12310876824.0,9208488865.0,国药一致,12180679119.0,3,0.0436,0.26%,0.3700433860479919
1252,28,2017-06-30,A,22199774990.0,12561701006.0,287826716.9,12849527723.0,9350247268.0,国药一致,12705614364.0,6,0.0465,12.75%,0.35973114995800715
1253,28,2017-09-30,A,23155826582.0,13259393000.0,289445985.2,13548838985.0,9606987597.0,国药一致,13404115992.0,9,0.0355,-7.90%,0.3874387261868702
1254,28,2017-12-31,A,22343643528.0,12130238265.0,285902506.0,12416140771.0,9927502757.0,国药一致,12273189518.0,12,0.0317,-4.48%,0.40702097388474257
1256,28,2018-03-31,A,23760905982.0,13222025379.0,282104350.9,13504129730.0,10256776251.0,国药一致,13363077555.0,3,0.0305,4.36%,0.4065145749994551
1257,28,2018-06-30,A,24013015677.0,13256464361.0,277927562.1,13534391923.0,10478623754.0,国药一致,13395428142.0,6,0.0313,1.93%,0.40580221879141315
1258,28,2018-09-30,A,28244710027.0,14412809415.0,279517964.1,14692327379.0,13552382648.0,国药一致,14552568397.0,9,0.0339,-25.85%,0.4101326288374845
1259,28,2018-12-31,A,28930300520.0,14757972540.0,266551487.0,15024524027.0,13905776493.0,国药一致,14891248283.0,12,0.0297,9.17%,0.4209310487527895
1261,28,2019-03-31,A,30855284547.0,16327805504.0,272690222.9,16600495727.0,14254788820.0,国药一致,16464150616.0,3,0.0364,15.14%,0.3994257854651713
1262,28,2019-06-30,A,33539598683.0,17568976543.0,1412125897.0,18981102440.0,14558496243.0,国药一致,18275039491.0,6,0.0308,4.41%,0.4064450515183004
1263,28,2019-09-30,A,34816993188.0,18506524383.0,1392590848.0,19899115231.0,14917877957.0,国药一致,19202819807.0,9,0.0436,-1.67%,0.3702332468085359
1264,28,2019-12-31,A,33520609124.0,16730452924.0,1430318359.0,18160771283.0,15359837840.0,国药一致,17445612104.0,12,0.0452,-1.47%,0.3754228718751945
1266,28,2020-03-31,A,36882640681.0,19173615771.0,1923949780.0,21097565551.0,15785075130.0,国药一致,20135590661.0,3,0.0408,2.34%,0.37765162950426595
1267,28,2020-06-30,A,37669850203.0,19694342296.0,1957699572.0,21652041868.0,16017808335.0,国药一致,20673192082.0,6,0.043,10.34%,0.37073076741488176
1268,28,2020-09-30,A,42013200733.0,23359608213.0,2254814858.0,25614423071.0,16398777662.0,国药一致,24487015642.0,9,0.0459,2.55%,0.3487352829496038
1269,28,2020-12-31,A,39594533472.0,20257521477.0,2448384675.0,22705906152.0,16888627320.0,国药一致,21481713815.0,12,0.0298,4.44%,0.4067795420282079
1271,28,2021-03-31,A,43020753416.0,23311052745.0,2384298057.0,25695350802.0,17325402614.0,国药一致,24503201773.0,3,0.0318,-8.29%,0.3928702842077043
1272,28,2021-06-30,A,44190878404.0,24280468735.0,2422281736.0,26702750471.0,17488127933.0,国药一致,25491609603.0,6,0.031,1.89%,0.3921813601931821
1273,28,2021-09-30,A,44855599672.0,24611715395.0,2445618151.0,27057333546.0,17798266126.0,国药一致,25834524470.0,9,0.0355,2.35%,0.38035090016932616
1274,28,2021-12-31,A,42783682432.0,22379018047.0,2382451687.0,24761469733.0,18022212699.0,国药一致,23570243890.0,12,0.037,0.87%,0.3856285974555018
1276,29,2005-03-31,A,2485196389.0,1307727649.0,201664276.0,1509391925.0,975804464.5,深深房A,1408559787.0,3,0.0334,-4.51%,0.3843196601511219
1277,29,2005-06-30,A,2562486599.0,1411354885.0,180283058.6,1591637944.0,970848655.3,深深房A,1501496414.0,6,0.036,9.33%,0.37083409530484623
1278,29,2005-09-30,A,2651960525.0,1498020522.0,152659943.3,1650680465.0,1001280060.0,深深房A,1574350494.0,9,0.0331,16.87%,0.37814476071910336
1279,29,2005-12-31,A,2280306748.0,1110811957.0,130659025.0,1241470982.0,1038835766.0,深深房A,1176141469.0,12,0.0367,-13.45%,0.3969462344568984
1281,29,2006-03-31,A,2398399232.0,1172523080.0,181165428.4,1353688509.0,1044710724.0,G 深深房,1263105794.0,3,0.0388,11.83%,0.3855311757848263
1282,29,2006-06-30,A,2416270231.0,1188646340.0,181240910.9,1369887251.0,1046382980.0,G 深深房,1279266795.0,6,0.0389,-10.39%,0.3844546604217416
1283,29,2006-09-30,A,2474964329.0,1243743533.0,181410174.6,1425153707.0,1049810621.0,G 深深房,1334448620.0,9,0.0412,-1.65%,0.37525602599832375
1284,29,2006-12-31,A,2391441694.0,1229137439.0,85796326.59,1314933765.0,1076507929.0,深深房A,1272035602.0,12,0.0381,5.05%,0.39176329042885816
1286,29,2007-03-31,A,2383312605.0,1191030782.0,86387455.06,1277418237.0,1105894367.0,深深房A,1234224510.0,3,0.0355,6.50%,0.40227740036427756
1287,29,2007-06-30,A,2565548772.0,1256041031.0,196919142.4,1452960173.0,1112588598.0,深深房A,1354500602.0,6,0.034,-5.48%,0.39778281698784895
1288,29,2007-09-30,A,2430056594.0,1127043432.0,194770042.2,1321813474.0,1108243120.0,深深房A,1224428453.0,9,0.0333,-2.81%,0.40596733618655056
1289,29,2007-12-31,A,2302724937.0,769966545.5,351386488.9,1121353034.0,1181371902.0,深深房A,945659789.9,12,0.0357,-21.04%,0.4126980087371997
1291,29,2008-03-31,A,2265853352.0,752294508.5,348417838.5,1100712347.0,1165141005.0,深深房A,926503427.8,3,0.035,2.35%,0.4146087473488617
1292,29,2008-06-30,A,2276268165.0,729484759.5,345959599.9,1075444359.0,1200823806.0,深深房A,902464559.4,6,0.036,6.08%,0.4148589103995488
1293,29,2008-09-30,A,2256953798.0,709943237.9,343104675.8,1053047914.0,1203905884.0,深深房A,881495575.8,9,0.036,6.34%,0.41599717810302855
1294,29,2008-12-31,A,2265656679.0,728499399.4,340029905.2,1068529305.0,1197127374.0,深深房A,898514352.0,12,0.0422,-2.26%,0.4006079963183305
1296,29,2009-03-31,A,2140417583.0,605895433.4,336505502.7,942400936.1,1198016647.0,深深房A,774148184.7,3,0.0433,2.70%,0.40506058527054584
1297,29,2009-06-30,A,2171299598.0,582955656.9,383429510.3,966385167.2,1204914431.0,深深房A,774670412.1,6,0.0455,-1.04%,0.3991710035535421
1298,29,2009-09-30,A,3417077642.0,1589963077.0,618607587.4,2208570665.0,1208506978.0,深深房A,1899266871.0,9,0.043,10.49%,0.337821238006434
1299,29,2009-12-31,A,3361110324.0,1555309218.0,590172464.0,2145481682.0,1215628642.0,深深房A,1850395450.0,12,0.0379,27.93%,0.3566034215852574
1301,29,2010-03-31,A,3350733971.0,1417581829.0,712049832.2,2129631661.0,1221102310.0,深深房A,1773606745.0,3,0.0342,4.45%,0.3683018117055395
1302,29,2010-06-30,A,3251986997.0,1178709994.0,793484719.0,1972194713.0,1279792284.0,深深房A,1575452354.0,6,0.0351,4.59%,0.38005844273614087
1303,29,2010-09-30,A,3407259181.0,1033090861.0,1079801766.0,2112892627.0,1294366554.0,深深房A,1572991744.0,9,0.0347,-8.32%,0.37489912166887673
1304,29,2010-12-31,A,3379090178.0,1012821477.0,1066482229.0,2079303706.0,1299786472.0,深深房A,1546062592.0,12,0.0309,-0.95%,0.387539442030166
1306,29,2011-03-31,A,3368164356.0,983047277.6,1061616886.0,2044664164.0,1323500192.0,深深房A,1513855721.0,3,0.0295,6.98%,0.3950550492859437
1307,29,2011-06-30,A,3334189868.0,944342246.1,1023835459.0,1968177706.0,1366012163.0,深深房A,1456259976.0,6,0.0291,-1.91%,0.40285633273035165
1308,29,2011-09-30,A,3290134878.0,942169839.0,958012031.2,1900181870.0,1389953008.0,深深房A,1421175855.0,9,0.028,0.58%,0.4102727449430807
1309,29,2011-12-31,A,3236127046.0,1525890402.0,309930022.9,1835820425.0,1400306621.0,深深房A,1680855414.0,12,0.0274,17.25%,0.41508038933301156
1311,29,2012-03-31,A,3206359525.0,1478511444.0,305122179.8,1783633624.0,1422725901.0,深深房A,1631072534.0,3,0.0348,-1.91%,0.3986514913807796
1312,29,2012-06-30,A,3272631867.0,1417544077.0,414749473.7,1832293550.0,1440338317.0,深深房A,1624918813.0,6,0.0336,-0.47%,0.40078986288539903
1313,29,2012-09-30,A,3495348806.0,1352983316.0,678883208.7,2031866525.0,1463482281.0,深深房A,1692424920.0,9,0.0363,-3.63%,0.38663307990070284
1314,29,2012-12-31,A,3712770828.0,1344887128.0,860772202.9,2205659331.0,1507111498.0,深深房A,1775273229.0,12,0.0392,1.06%,0.3739361813557635
1316,29,2013-03-31,A,4070105670.0,1789370935.0,769420240.4,2558791175.0,1511314494.0,深深房A,2174081055.0,3,0.0365,6.14%,0.3656576399092671
1317,29,2013-06-30,A,4215152402.0,1957380833.0,735804020.2,2693184853.0,1521967549.0,深深房A,2325282843.0,6,0.0394,1.49%,0.3521121399365411
1318,29,2013-09-30,A,4595246085.0,2255312902.0,814417647.3,3069730549.0,1525515536.0,深深房A,2662521726.0,9,0.0353,1.08%,0.3452196482963997
1319,29,2013-12-31,A,4215099297.0,1655131239.0,824963422.4,2480094662.0,1735004635.0,深深房A,2067612950.0,12,0.0353,-7.15%,0.38677973022985995
1321,29,2014-03-31,A,4401682551.0,1901578620.0,743689467.1,2645268088.0,1756414463.0,深深房A,2273423354.0,3,0.0342,18.50%,0.3848411521032157
1322,29,2014-06-30,A,4389048261.0,1948236855.0,671692138.5,2619928994.0,1769119267.0,深深房A,2284082924.0,6,0.0313,0.48%,0.3943674816170906
1323,29,2014-09-30,A,4429712830.0,2024950827.0,613320978.1,2638271805.0,1791441025.0,深深房A,2331611316.0,9,0.0318,17.94%,0.39353865021778067
1324,29,2014-12-31,A,4375098314.0,1851740725.0,490252592.9,2341993318.0,2033104996.0,深深房A,2096867021.0,12,0.0328,11.93%,0.40942948361349496
1326,29,2015-03-31,A,4403769622.0,1894713824.0,451439418.6,2346153242.0,2057616380.0,深深房A,2120433533.0,3,0.0251,-2.37%,0.42982379279246513
1327,29,2015-06-30,A,4462555956.0,1762499035.0,480567815.8,2243066851.0,2219489105.0,深深房A,2002782943.0,6,0.0305,-5.23%,0.4222574497887648
1328,29,2015-09-30,A,4522434063.0,1947308113.0,442733034.3,2390041147.0,2132392916.0,深深房A,2168674630.0,9,0.0297,-0.35%,0.41897321740310733
1329,29,2015-12-31,A,4179937121.0,1583775370.0,392713954.2,1976489324.0,2203447796.0,深深房A,1780132347.0,12,0.0319,8.55%,0.424341893275729
1331,29,2016-03-31,A,4272846238.0,1676053246.0,366477892.0,2042531138.0,2230315100.0,深深房A,1859292192.0,3,0.0318,-14.67%,0.42365827859281674
1332,29,2016-06-30,A,4476971687.0,1805199509.0,335838364.0,2141037873.0,2335933814.0,深深房A,1973118691.0,6,0.0323,1.59%,0.4224431419180414
1333,29,2016-09-30,A,4090379307.0,1489469759.0,163316088.1,1652785847.0,2437593460.0,深深房A,1571127803.0,9,0.0285,1.94%,0.44258041497870415
1334,29,2016-12-31,A,3785600783.0,1123477185.0,146156728.8,1269633913.0,2515966870.0,深深房A,1196555549.0,12,0.0298,0.19%,0.4502120156608832
1336,29,2017-03-31,A,3852659213.0,1161754771.0,139789911.5,1301544683.0,2551114531.0,深深房A,1231649727.0,3,0.0436,0.26%,0.42675191345818003
1337,29,2017-06-30,A,3795348771.0,1016741978.0,123388738.8,1140130717.0,2655218054.0,深深房A,1078436348.0,6,0.0465,12.75%,0.4305608282866311
1338,29,2017-09-30,A,3820236889.0,1043514364.0,106996595.0,1150510959.0,2669725930.0,深深房A,1097012662.0,9,0.0355,-7.90%,0.4467801053987974
1339,29,2017-12-31,A,3989263982.0,1199139540.0,90101880.05,1289241420.0,2700022562.0,深深房A,1244190480.0,12,0.0317,-4.48%,0.44897818733708383
1341,29,2018-03-31,A,4172583928.0,1447020857.0,28694452.43,1475715310.0,2696868619.0,深深房A,1461368084.0,3,0.0305,4.36%,0.4462668993296624
1342,29,2018-06-30,A,4516278981.0,1464221275.0,23684192.96,1487905468.0,3028373513.0,深深房A,1476063372.0,6,0.0313,1.93%,0.4486408107932487
1343,29,2018-09-30,A,4447438366.0,1357718852.0,19491982.28,1377210835.0,3070227532.0,深深房A,1367464843.0,9,0.0339,-25.85%,0.4477335546776995
1344,29,2018-12-31,A,4665891514.0,1458649265.0,6507139.2,1465156404.0,3200735111.0,深深房A,1461902834.0,12,0.0297,9.17%,0.4535412435347805
1346,29,2019-03-31,A,4830618475.0,1536284517.0,7235431.68,1543519949.0,3287098526.0,深深房A,1539902233.0,3,0.0364,15.14%,0.44210922902923466
1347,29,2019-06-30,A,5069809256.0,1730548620.0,7597741.94,1738146362.0,3331662894.0,深深房A,1734347491.0,6,0.0308,4.41%,0.44740304376524065
1348,29,2019-09-30,A,5356733786.0,1913946532.0,7228924.42,1921175456.0,3435558329.0,深深房A,1917560994.0,9,0.0436,-1.67%,0.4222362224143263
1349,29,2019-12-31,A,4909669536.0,1372283815.0,12402486.5,1384686302.0,3524983234.0,深深房A,1378485059.0,12,0.0452,-1.47%,0.4366194121797607
1351,29,2020-03-31,A,4499382506.0,932486216.7,12878489.12,945364705.8,3554017800.0,深深房A,938925461.3,3,0.0408,2.34%,0.4573554411203732
1352,29,2020-06-30,A,4485810300.0,1021461164.0,8274256.86,1029735421.0,3456074879.0,深深房A,1025598292.0,6,0.043,10.34%,0.4509102333446751
