ID,Date,Type,Short-term liabilities,Long-term liabilities,Name
301,2005-03-31,A,1052478605,804125020.1,丝绸股份
301,2005-06-30,A,1248116933,807655601.1,丝绸股份
301,2005-09-30,A,1123612746,796802493.7,丝绸股份
301,2005-12-31,A,1324403210,800490279.7,丝绸股份
301,2006-01-01,A,1324219942,800490279.7,丝绸股份
301,2006-03-31,A,1290821492,767165536,丝绸股份
301,2006-06-30,A,1339734479,459763203.9,G 丝绸
301,2006-09-30,A,1397600440,20401258.41,G 丝绸
301,2006-12-31,A,1025611586,5947358.41,丝绸股份
301,2007-01-01,A,836459430.2,195099514.1,丝绸股份
301,2007-03-31,A,870204616.6,193104712.1,丝绸股份
301,2007-06-30,A,895389702.9,190846910.1,丝绸股份
301,2007-09-30,A,632115117.6,188465085.4,丝绸股份
301,2007-12-31,A,680086380.3,186647561.4,丝绸股份
301,2008-01-01,A,680086380.3,186647561.4,东方市场
301,2008-03-31,A,551834513,176834788.8,丝绸股份
301,2008-06-30,A,849693239.8,175109735.9,丝绸股份
301,2008-09-30,A,913298371.4,172702170.1,东方市场
301,2008-12-31,A,980383436.9,367234270.6,东方市场
301,2009-01-01,A,980383436.9,367234270.6,东方市场
301,2009-03-31,A,974367874.6,513939533.6,东方市场
301,2009-06-30,A,1041322981,509153235.4,东方市场
301,2009-09-30,A,1058018815,502632551.2,东方市场
301,2009-12-31,A,1095288159,298414327.2,东方市场
301,2010-01-01,A,1095288159,298414327.2,东方市场
301,2010-03-31,A,1071326016,293437162.8,东方市场
301,2010-06-30,A,1099035966,279967724.1,东方市场
301,2010-09-30,A,996117237.3,268558089,东方市场
301,2010-12-31,A,943395075.5,254091524.8,东方市场
301,2011-01-01,A,943395075.5,254091524.8,东方市场
301,2011-03-31,A,805289137.5,244716807.6,东方市场
301,2011-06-30,A,668362350.3,236900463.6,东方市场
301,2011-09-30,A,701965154,224448142.4,东方市场
301,2011-12-31,A,717785238.4,205636706.7,东方市场
301,2012-01-01,A,717785238.4,205636706.7,东方市场
301,2012-03-31,A,691745014.8,202377882.9,东方市场
301,2012-06-30,A,646692237.3,199351523.2,东方市场
301,2012-09-30,A,584383650.4,187871803.7,东方市场
301,2012-12-31,A,703780755.6,184627688.9,东方市场
338,2007-01-01,A,9620740670,1058637685,潍柴动力
338,2007-06-30,A,13316850900,476354235.5,潍柴动力
338,2007-09-30,A,13334359242,494340879,潍柴动力
338,2007-12-31,A,12644342222,370729665.5,潍柴动力
338,2008-01-01,A,12644342222,370729665.5,潍柴动力
338,2008-03-31,A,16258561676,428068179.9,潍柴动力
338,2008-06-30,A,16492253513,1295808927,潍柴动力
338,2008-09-30,A,17571376104,1086542739,潍柴动力
338,2008-12-31,A,16719924865,1221332353,潍柴动力
338,2009-01-01,A,16719924865,1221332353,潍柴动力
338,2009-03-31,A,17751902077,1439760812,潍柴动力
338,2009-06-30,A,19809327550,1781722380,潍柴动力
338,2009-09-30,A,19566812286,3356226996,潍柴动力
338,2009-12-31,A,17672436424,2884400035,潍柴动力
338,2010-01-01,A,17672436424,2884400035,潍柴动力
338,2010-03-31,A,23404416303,3161092464,潍柴动力
338,2010-06-30,A,25753302537,3170051612,潍柴动力
338,2010-09-30,A,22809885703,3191856840,潍柴动力
338,2010-12-31,A,25359023131,3430698916,潍柴动力
338,2011-01-01,A,26668503260,2478571002,潍柴动力
338,2011-03-31,A,30875320148,3550248293,潍柴动力
338,2011-06-30,A,30187887353,2154463018,潍柴动力
338,2011-09-30,A,25853043620,3455935215,潍柴动力
338,2011-12-31,A,29413337259,3228447349,潍柴动力
338,2012-01-01,A,29413337259,3228447349,潍柴动力
338,2012-03-31,A,29456081213,3207155032,潍柴动力
338,2012-06-30,A,27066000944,3112411954,潍柴动力
338,2012-09-30,A,24221514215,2950431321,潍柴动力
338,2012-12-31,A,23923775262,10997351811,潍柴动力
400,2005-01-01,A,1680538769,25080000,G 许继
400,2005-03-31,A,1386388861,23080000,许继电气
400,2005-06-30,A,1565423583,29580000,许继电气
400,2005-09-30,A,1747171879,29580000,许继电气
400,2005-12-31,A,1899440973,28715010.22,G 许继
400,2006-01-01,A,1899440973,28715010.22,许继电气
400,2006-03-31,A,2135973667,30653097.55,G 许继
400,2006-06-30,A,2285125611,27591184.88,G 许继
400,2006-09-30,A,2328565969,86829272.21,G 许继
400,2006-12-31,A,2312242253,86310382.43,许继电气
400,2007-01-01,A,2426813272,86310382.43,许继电气
400,2007-03-31,A,2524151180,86081027.62,许继电气
400,2007-06-30,A,2502250891,89660498.98,许继电气
400,2007-09-30,A,2403258801,70514625.42,许继电气
400,2007-12-31,A,2314860645,10308400.56,许继电气
400,2008-01-01,A,2314860645,10308400.56,许继电气
400,2008-03-31,A,2221207799,9824048.56,许继电气
400,2008-06-30,A,2486111918,48539696.56,许继电气
400,2008-09-30,A,2543678252,46636301.55,许继电气
400,2008-12-31,A,2336042043,44866076.67,许继电气
400,2009-01-01,A,2336042043,44866076.67,许继电气
400,2009-03-31,A,2254400810,44110749.69,许继电气
400,2009-06-30,A,2232923017,3341066.17,许继电气
400,2009-09-30,A,2426074526,2876303.53,许继电气
400,2009-12-31,A,2016745255,53555016.51,许继电气
400,2010-01-01,A,2016745255,53555016.51,许继电气
400,2010-03-31,A,2167864475,50800000,许继电气
400,2010-06-30,A,2147094207,350000000,许继电气
400,2010-09-30,A,2284485759,350000000,许继电气
400,2010-12-31,A,2546939035,450000000,许继电气
400,2011-01-01,A,2546939035,450000000,许继电气
400,2011-03-31,A,2600371026,450000000,许继电气
400,2011-06-30,A,2610365724,450000000,许继电气
400,2011-09-30,A,2795412764,442500000,许继电气
400,2011-12-31,A,3230413633,874600980.7,许继电气
400,2012-01-01,A,3230413633,874600980.7,许继电气
400,2012-03-31,A,3155786380,874802942,许继电气
400,2012-06-30,A,3090281893,875206864.7,许继电气
400,2012-09-30,A,3010914741,790509806.7,许继电气
400,2012-12-31,A,3047411046,690819846.1,许继电气
401,2005-01-01,A,1613309655,2073161016,冀东水泥
401,2005-03-31,A,2000780967,1383295656,冀东水泥
401,2005-06-30,A,2413479611,1655661016,冀东水泥
401,2005-09-30,A,2379697716,1691161016,冀东水泥
401,2005-12-31,A,2680728767,1504161016,冀东水泥
401,2006-01-01,A,2680728767,1504161016,冀东水泥
401,2006-03-31,A,2848397064,1526161016,冀东水泥
401,2006-06-30,A,2973037394,1488661016,G 冀东
401,2006-09-30,A,3076129088,1433161016,G 冀东
401,2006-12-31,A,2729818509,1319098264,冀东水泥
401,2007-01-01,A,2738573986,1439346627,冀东水泥
401,2007-03-31,A,2900706887,1184414264,冀东水泥
401,2007-06-30,A,2983226576,1383128550,冀东水泥
401,2007-09-30,A,3255075669,1835985693,冀东水泥
401,2007-12-31,A,3951518789,2079830037,冀东水泥
401,2008-01-01,A,3521342808,1739173037,冀东水泥
401,2008-03-31,A,4572499054,2604339991,冀东水泥
401,2008-06-30,A,4732578290,2725626561,冀东水泥
401,2008-09-30,A,3999298372,2076003232,冀东水泥
401,2008-12-31,A,3488375426,2938300958,冀东水泥
401,2009-01-01,A,3488375426,2938300958,冀东水泥
401,2009-03-31,A,4161878686,3094270940,冀东水泥
401,2009-06-30,A,4893449818,4418866449,冀东水泥
401,2009-09-30,A,5447244382,7187491816,冀东水泥
401,2009-12-31,A,6616290507,7287768598,冀东水泥
401,2010-01-01,A,7250982151,6702840613,冀东水泥
401,2010-03-31,A,6733840333,9688275494,冀东水泥
401,2010-06-30,A,6267766641,11563643270,冀东水泥
401,2010-09-30,A,7531907380,12272289466,冀东水泥
401,2010-12-31,A,9059184854,11902965114,冀东水泥
401,2011-01-01,A,9059184854,11902965114,冀东水泥
401,2011-03-31,A,9810623082,12223143297,冀东水泥
401,2011-06-30,A,11961368009,12128062521,冀东水泥
401,2011-09-30,A,13005978093,12053123135,冀东水泥
401,2011-12-31,A,14327518263,10589374813,冀东水泥
401,2012-01-01,A,14327518263,10589374813,冀东水泥
401,2012-03-31,A,15980702941,10577670194,冀东水泥
401,2012-06-30,A,16550992832,11014780959,冀东水泥
401,2012-09-30,A,14945477104,12861705275,冀东水泥
401,2012-12-31,A,13614280318,14523628984,冀东水泥
402,2005-01-01,A,2664926575,1052204807,金融街
402,2005-03-31,A,2825981838,1152204807,金融街
402,2005-06-30,A,3228376505,1402204807,金融街
402,2005-09-30,A,3815276801,1032204807,金融街
402,2005-12-31,A,3241124935,1602204807,金融街
402,2006-01-01,A,3241124935,1602204807,金融街
402,2006-03-31,A,4818519145,1702204807,金融街
402,2006-06-30,A,5785884024,1322204807,G 金融街
402,2006-09-30,A,5406571763,2282204807,G 金融街
402,2006-12-31,A,5993010601,1232204807,金融街
402,2007-01-01,A,5993010601,1296855638,金融街
402,2007-03-31,A,4839531033,2072204807,金融街
402,2007-06-30,A,5409033485,3052204807,金融街
402,2007-09-30,A,5884283271,3249204807,金融街
402,2007-12-31,A,5753880387,3208171052,金融街
402,2008-01-01,A,5753880387,3647484748,金融街
402,2008-03-31,A,7776340004,3391030615,金融街
402,2008-06-30,A,6955141609,4826677077,金融街
402,2008-09-30,A,7670540978,4929777738,金融街
402,2008-12-31,A,6907570065,5771897786,金融街
402,2009-01-01,A,6907570065,5771897786,金融街
402,2009-03-31,A,7788796910,6646245699,金融街
402,2009-06-30,A,9390906510,6290786326,金融街
402,2009-09-30,A,10616359310,12980877166,金融街
402,2009-12-31,A,12347740063,14062722604,金融街
402,2010-01-01,A,12347740063,14062722604,金融街
402,2010-03-31,A,14403170384,13441907776,金融街
402,2010-06-30,A,15331160256,15311545115,金融街
402,2010-09-30,A,16684942158,13863312639,金融街
402,2010-12-31,A,20910648131,16014414950,金融街
402,2011-01-01,A,20910648131,16014414950,金融街
402,2011-03-31,A,20777683016,17599788775,金融街
402,2011-06-30,A,21606872761,19631558856,金融街
402,2011-09-30,A,24427839162,15664573118,金融街
402,2011-12-31,A,30094626471,11132082369,金融街
402,2012-01-01,A,30094626471,11132082369,金融街
402,2012-03-31,A,30384230718,12901188070,金融街
402,2012-06-30,A,29247179918,16571233453,金融街
402,2012-09-30,A,32526470324,17057917513,金融街
402,2012-12-31,A,30712174386,18272591486,金融街
403,2005-01-01,A,1445936717,118415000,三九生化
403,2005-03-31,A,1294665267,158989000,三九生化
403,2005-06-30,A,1336408942,394774999,三九生化
403,2005-09-30,A,1448167581,384228489.3,三九生化
403,2005-12-31,A,1685157222,284911500.3,三九生化
403,2006-01-01,A,1685157222,284911500.3,S*ST 生化
403,2006-03-31,A,1626999319,284245840.7,三九生化
403,2006-06-30,A,1675931686,283802269.4,*ST 生化
403,2006-09-30,A,1668117027,273061185.2,*ST 生化
403,2006-12-31,A,1535321307,197296988.3,S*ST 生化
403,2007-01-01,A,1535321307,197517828.8,S*ST 生化
403,2007-03-31,A,1590874950,185693910.9,S*ST 生化
403,2007-06-30,A,1575704671,194199618.4,S*ST 生化
403,2007-09-30,A,1590222563,171692364.7,S*ST 生化
403,2007-12-31,A,1587941798,61629139.83,S*ST 生化
403,2008-01-01,A,1587941798,61629139.83,S*ST 生化
403,2008-03-31,A,1262586799,57015026.16,S*ST 生化
403,2008-06-30,A,1313385830,54541277.67,S*ST 生化
403,2008-09-30,A,1224948001,101805548.9,S*ST 生化
403,2008-12-31,A,835137369.7,202374630.4,S*ST 生化
403,2009-01-01,A,835137369.7,202374630.4,S*ST 生化
403,2009-03-31,A,819829379.8,200996771.6,S*ST 生化
403,2009-06-30,A,841101671.6,199363457.4,S*ST 生化
403,2009-09-30,A,916576327.2,197914416.7,S*ST 生化
403,2009-12-31,A,909862611.9,204292596.7,S*ST 生化
403,2010-01-01,A,909862611.9,204292596.7,S*ST 生化
403,2010-03-31,A,905836099.4,202972593.7,S*ST 生化
403,2010-06-30,A,848043468.2,199002593.7,S*ST 生化
403,2010-09-30,A,830752193.2,197672091.4,S*ST 生化
403,2010-12-31,A,505562910.7,145854818,S*ST 生化
403,2011-01-01,A,505562910.7,145854818,S*ST 生化
403,2011-03-31,A,475333028.9,170854514,S*ST 生化
403,2011-06-30,A,504798140.2,169656546.8,S*ST 生化
403,2011-09-30,A,497760054.3,169656546.8,S*ST 生化
403,2011-12-31,A,536840765.3,141220000,S*ST 生化
403,2012-01-01,A,536840765.3,141220000,S*ST 生化
403,2012-03-31,A,528710690,141220000,S*ST 生化
403,2012-06-30,A,532623351.8,124220000,S*ST 生化
403,2012-09-30,A,585180096.7,121610000,S*ST 生化
403,2012-12-31,A,630776960.2,149490000,S*ST 生化
404,2005-01-01,A,1066312491,13908300,华意压缩
404,2005-03-31,A,1061932660,63908300,华意压缩
404,2005-06-30,A,1170229646,13908300,华意压缩
404,2005-09-30,A,1133530487,13808300,华意压缩
404,2005-12-31,A,1249907271,13395000,华意压缩
404,2006-01-01,A,1249907271,13395000,华意压缩
404,2006-03-31,A,1305258936,13395000,华意压缩
404,2006-06-30,A,1360283890,34904000,华意压缩
404,2006-09-30,A,1424413867,53395000,华意压缩
404,2006-12-31,A,1429685635,101675578.9,华意压缩
404,2007-01-01,A,1430111873,101678318.3,华意压缩
404,2007-03-31,A,1560812502,125335391.9,华意压缩
404,2007-06-30,A,1630456003,199935391.9,华意压缩
404,2007-09-30,A,1750155591,164915391.9,华意压缩
404,2007-12-31,A,1646950444,145971965.2,华意压缩
404,2008-01-01,A,1646950444,145971965.2,华意压缩
404,2008-03-31,A,1765247353,145621965.2,华意压缩
404,2008-06-30,A,1845755732,146050151.4,华意压缩
404,2008-09-30,A,1572881066,146043006.5,华意压缩
404,2008-12-31,A,1251069737,149468413.6,华意压缩
404,2009-01-01,A,1251069737,149468413.6,华意压缩
404,2009-03-31,A,1401113579,140932694,华意压缩
404,2009-06-30,A,1562231661,141690504.1,华意压缩
404,2009-09-30,A,1590104136,141518339.1,华意压缩
404,2009-12-31,A,1729573013,125314317.5,华意压缩
404,2010-01-01,A,1973386235,125314317.5,华意压缩
404,2010-03-31,A,2009183675,125713019.9,华意压缩
404,2010-06-30,A,2303093171,119998532.3,华意压缩
404,2010-09-30,A,2222617250,118447234.7,华意压缩
404,2010-12-31,A,2578163922,124672253.3,华意压缩
404,2011-01-01,A,2578163922,124672253.3,华意压缩
404,2011-03-31,A,2942127366,120605026.3,华意压缩
404,2011-06-30,A,3281405224,120439693,华意压缩
404,2011-09-30,A,3305745470,121013153.8,华意压缩
404,2011-12-31,A,3198671611,75214403.23,华意压缩
404,2012-01-01,A,3198671611,75214403.23,华意压缩
404,2012-03-31,A,3427070319,78440855.55,华意压缩
404,2012-06-30,A,3495547942,83276371.31,华意压缩
404,2012-09-30,A,3754880366,83173918.79,华意压缩
404,2012-12-31,A,3566800125,45282885.25,华意压缩
406,2005-01-01,A,1740065983,53146496.83,石油大明
406,2005-03-31,A,1662565344,52976496.83,石油大明
406,2005-06-30,A,1816536020,42756496.83,石油大明
406,2005-09-30,A,1659431456,122564839.8,石油大明
406,2005-12-31,A,1558599304,60000000,石油大明
406,2006-03-31,A,1570841970,60000000,石油大明
407,2005-01-01,A,450874979.7,135677311.4,胜利股份
407,2005-03-31,A,579798956.9,134270449.9,胜利股份
407,2005-06-30,A,615612594.5,173262544.5,胜利股份
407,2005-09-30,A,533017552,172403355.6,胜利股份
407,2005-12-31,A,698176826.4,82175097.13,胜利股份
407,2006-01-01,A,698176826.4,82175097.13,胜利股份
407,2006-03-31,A,837078796.6,81802310.17,胜利股份
407,2006-06-30,A,751024025.3,192262990.9,胜利股份
407,2006-09-30,A,794602689.1,191562795,G 胜利
407,2006-12-31,A,918280373.2,131805306,胜利股份
407,2007-01-01,A,918173958.4,132383578.1,胜利股份
407,2007-03-31,A,904681721.2,301935818,胜利股份
407,2007-06-30,A,882948486.8,292068242.9,胜利股份
407,2007-09-30,A,828890820.6,686857862.2,胜利股份
407,2007-12-31,A,983844196.5,583881874.5,胜利股份
407,2008-01-01,A,983844196.5,583881874.5,胜利股份
407,2008-03-31,A,1132343445,543637196.9,胜利股份
407,2008-06-30,A,1148361736,658088389.8,胜利股份
407,2008-09-30,A,1224088750,590264736.1,胜利股份
407,2008-12-31,A,1059661660,94980755.04,胜利股份
407,2009-01-01,A,1059661660,94980755.04,胜利股份
407,2009-03-31,A,1113169666,93865196.05,胜利股份
407,2009-06-30,A,1127943975,136020768.7,胜利股份
407,2009-09-30,A,961737685,185693081.4,胜利股份
407,2009-12-31,A,1143658234,122752830.8,胜利股份
407,2010-01-01,A,1143658234,122752830.8,胜利股份
407,2010-03-31,A,1236305491,122982697.8,胜利股份
407,2010-06-30,A,1302115496,111026278.3,胜利股份
407,2010-09-30,A,1308934478,149099501.9,胜利股份
407,2010-12-31,A,1595686565,62916910.26,胜利股份
407,2011-01-01,A,1595686565,62916910.26,胜利股份
407,2011-03-31,A,1917812940,62663299.88,胜利股份
407,2011-06-30,A,2019545234,62719644.3,胜利股份
407,2011-09-30,A,1760745198,247719644.3,胜利股份
407,2011-12-31,A,1713470158,17873083.54,胜利股份
407,2012-01-01,A,1713470158,17873083.54,胜利股份
407,2012-03-31,A,2157273732,17366401.37,胜利股份
407,2012-06-30,A,2140035720,123037953,胜利股份
407,2012-09-30,A,2000687518,122649715.2,胜利股份
407,2012-12-31,A,1843127132,16958396.58,胜利股份
408,2005-01-01,A,590425076.7,21801309.08,玉源控股
408,2005-06-30,A,628302839.2,104226146.9,河北华玉
408,2005-09-30,A,671968439.4,110732299.4,河北华玉
408,2005-12-31,A,671748999.1,118020263,玉源控股
408,2006-01-01,A,756012707.9,33756554.08,*ST 玉源
408,2006-03-31,A,630971632.4,132686415.4,玉源控股
408,2006-06-30,A,631169731.2,121152568,*ST 玉源
408,2006-09-30,A,477700374.3,122718720.5,G*ST 玉源
408,2006-12-31,A,542207251,27670600.22,*ST 玉源
408,2007-01-01,A,542207251,27670600.22,ST 玉源
408,2007-03-31,A,596935902.3,29036752.74,*ST 玉源
408,2007-06-30,A,604959576.6,28000000,*ST 玉源
408,2007-09-30,A,721456279.7,28800000,*ST 玉源
408,2007-12-31,A,643226806.9,28000000,ST 玉源
408,2008-01-01,A,643226806.9,28000000,ST 玉源
408,2008-03-31,A,706369842.6,28000000,ST 玉源
408,2008-06-30,A,598159699,28000000,ST 玉源
408,2008-09-30,A,655673867.2,28000000,ST 玉源
408,2008-12-31,A,427963316.1,0,ST 玉源
408,2009-01-01,A,427963316.1,0,ST 玉源
408,2009-03-31,A,435352003.8,0,ST 玉源
408,2009-06-30,A,431343682.8,0,ST 玉源
408,2009-09-30,A,361250584.2,0,ST 玉源
408,2009-12-31,A,379895953.3,0,ST 玉源
408,2010-01-01,A,379895953.3,0,*ST 玉源
408,2010-03-31,A,357567558,0,ST 玉源
408,2010-06-30,A,363399475.7,0,*ST 玉源
408,2010-09-30,A,246385096.7,0,*ST 玉源
408,2010-12-31,A,264189872.1,12174303.25,*ST 玉源
408,2011-01-01,A,264189872.1,12174303.25,ST 金谷源
408,2011-03-31,A,244861485.8,12174303.25,*ST 金谷
408,2011-06-30,A,261688681.6,12174303.25,ST 金谷源
408,2011-09-30,A,289246062.2,12174303.25,ST 金谷源
408,2011-12-31,A,250960543.1,6000000,ST 金谷源
408,2012-01-01,A,249538829.5,6000000,金谷源
408,2012-03-31,A,253479837.9,6000000,ST 金谷源
408,2012-06-30,A,241706233.3,6000000,ST 金谷源
408,2012-09-30,A,253466029,6000000,ST 金谷源
408,2012-12-31,A,267858317,6000000,金谷源
409,2005-01-01,A,85458274.28,90000,*ST 四通
409,2005-03-31,A,79672927.86,90000,*ST 四通
409,2005-06-30,A,104729704.3,90000,*ST 四通
409,2005-09-30,A,81062590.31,90000,*ST 四通
409,2005-12-31,A,104301383.6,90000,*ST 四通
409,2006-01-01,A,104301383.6,90000,ST 泰格
409,2006-03-31,A,84605003.05,90000,*ST 四通
409,2006-06-30,A,65635186.36,90000,ST 四通
409,2006-09-30,A,64049418.1,90000,GST 四通
409,2006-12-31,A,89004664.88,90000,ST 泰格
409,2007-01-01,A,89004664.88,90000,ST 泰格
409,2007-03-31,A,48999753.66,90000,ST 泰格
409,2007-06-30,A,45504035.38,90000,ST 泰格
409,2007-09-30,A,9031910.51,90000,ST 泰格
409,2007-12-31,A,12803542.25,90000,ST 泰格
409,2008-01-01,A,12803542.25,90000,*ST 泰格
409,2008-03-31,A,11901694.41,90000,ST 泰格
409,2008-06-30,A,11869597.46,90000,*ST 泰格
409,2008-09-30,A,11969906.36,90000,*ST 泰格
409,2008-12-31,A,12347929.15,90000,*ST 泰格
409,2009-01-01,A,12347929.15,90000,ST 泰格
409,2009-03-31,A,12156035.51,90000,*ST 泰格
409,2009-06-30,A,12198922.38,90000,ST 泰格
409,2009-09-30,A,10441295.08,90000,ST 泰格
409,2009-12-31,A,10713011.53,90000,ST 泰格
409,2010-01-01,A,10713011.53,90000,ST 泰复
409,2010-03-31,A,10927957.46,90000,ST 泰复
409,2010-06-30,A,11083593.06,90000,ST 泰复
409,2010-09-30,A,11273023.81,90000,ST 泰复
409,2010-12-31,A,12003989.85,90000,ST 泰复
409,2011-01-01,A,12003989.85,90000,*ST 泰复
409,2011-03-31,A,11994649.1,90000,ST 泰复
409,2011-06-30,A,14602668.45,90000,*ST 泰复
409,2011-09-30,A,4727042.98,90000,*ST 泰复
409,2011-12-31,A,5088764.64,90000,*ST 泰复
409,2012-01-01,A,336736796.2,38435486.46,ST 泰复
409,2012-03-31,A,6708608.11,90000,*ST 泰复
409,2012-06-30,A,3197010.59,90000,ST 泰复
409,2012-09-30,A,3515706.83,90000,ST 泰复
409,2012-12-31,A,218642708.2,37805091.95,ST 泰复
411,2005-01-01,A,718444280.2,0,英特集团
411,2005-03-31,A,689106943.1,0,ST 英特
411,2005-06-30,A,645789983.1,3294000,英特集团
411,2005-09-30,A,709314269.7,3294000,英特集团
411,2005-12-31,A,820919774.9,0,英特集团
411,2006-01-01,A,820919774.9,0,英特集团
411,2006-03-31,A,801441062.7,0,英特集团
411,2006-06-30,A,765426121.3,29549082.5,英特集团
411,2006-09-30,A,800391994.3,28078217.5,G 英特
411,2006-12-31,A,905186348.3,20683719,英特集团
411,2007-01-01,A,905186348.3,22749156.3,英特集团
411,2007-03-31,A,898572326.1,23454042.35,英特集团
411,2007-06-30,A,911193597.7,3880012.08,英特集团
411,2007-09-30,A,926138188.2,3880012.08,英特集团
411,2007-12-31,A,1029344278,6752781.54,英特集团
411,2008-01-01,A,1029344278,6752781.54,英特集团
411,2008-03-31,A,1277242694,7113656.43,英特集团
411,2008-06-30,A,1317818952,5856136.9,英特集团
411,2008-09-30,A,1304621941,4709456.38,英特集团
411,2008-12-31,A,1184792657,4681580.48,英特集团
411,2009-01-01,A,1184792657,4681580.48,英特集团
411,2009-03-31,A,1267104845,5038223.07,英特集团
411,2009-06-30,A,1320266423,5377871.2,英特集团
411,2009-09-30,A,1578608438,6050301.46,英特集团
411,2009-12-31,A,1493075669,8181910.74,英特集团
411,2010-01-01,A,1493075669,8181910.74,英特集团
411,2010-03-31,A,1813591507,7903737.97,英特集团
411,2010-06-30,A,1752924507,8494991.02,英特集团
411,2010-09-30,A,2063299369,14383156.67,英特集团
411,2010-12-31,A,1990949541,16743903.96,英特集团
411,2011-01-01,A,1990949541,16743903.96,英特集团
411,2011-03-31,A,2804885362,34577073.76,英特集团
411,2011-06-30,A,2609289423,35020385.51,英特集团
411,2011-09-30,A,2841861162,33523283.84,英特集团
411,2011-12-31,A,2744876803,17303340.72,英特集团
411,2012-01-01,A,2744876803,17303340.72,英特集团
411,2012-03-31,A,3198223298,15133123.56,英特集团
411,2012-06-30,A,3298908860,15541026.69,英特集团
411,2012-09-30,A,3484056318,15307215.9,英特集团
411,2012-12-31,A,3048244934,14220462.81,英特集团
413,2005-01-01,A,615555507,0,宝石A
413,2005-03-31,A,618592848,0,宝石A
413,2005-06-30,A,585243312,0,宝石A
413,2005-09-30,A,590686120,0,宝石A
413,2005-12-31,A,552971124,0,宝石A
413,2006-01-01,A,552971124,0,宝石A
413,2006-03-31,A,570818511.4,0,G 宝石
413,2006-06-30,A,565273301,0,G 宝石
413,2006-09-30,A,561190250.5,0,G 宝石
413,2006-12-31,A,193400127.4,0,宝石A
413,2007-01-01,A,171229167.6,0,*ST 宝石A
413,2007-03-31,A,203500355.7,0,宝石A
413,2007-06-30,A,210125411.6,0,*ST 宝石A
413,2007-09-30,A,205534563.3,0,*ST 宝石A
413,2007-12-31,A,168959629.8,5356427.96,*ST 宝石A
413,2008-01-01,A,168959629.8,5356427.96,宝石A
413,2008-03-31,A,166322310.9,5356427.96,*ST 宝石A
413,2008-06-30,A,167525051.2,5356427.96,宝石A
413,2008-09-30,A,162734343.4,5356427.96,宝石A
413,2008-12-31,A,135851860.9,5498494.31,宝石A
413,2009-01-01,A,135851860.9,5498494.31,宝石A
413,2009-03-31,A,128652634.8,5498494.31,宝石A
413,2009-06-30,A,127720204.5,5498494.31,宝石A
413,2009-09-30,A,129384781.3,5498494.31,宝石A
413,2009-12-31,A,126431344.3,5478494.31,宝石A
413,2010-01-01,A,126431344.3,5478494.31,宝石A
413,2010-03-31,A,132906598.9,5478494.31,宝石A
413,2010-06-30,A,127448770.7,5478494.31,宝石A
413,2010-09-30,A,126848761.9,5478494.31,宝石A
413,2010-12-31,A,136244822.7,125000,宝石A
413,2011-01-01,A,136244822.7,125000,宝石A
413,2011-03-31,A,130117087.2,125000,宝石A
413,2011-06-30,A,138749185.7,125000,宝石A
413,2011-09-30,A,134280723.2,125000,宝石A
413,2011-12-31,A,114186543.3,105000,宝石A
413,2012-01-01,A,114186543.3,105000,宝石A
413,2012-03-31,A,285657097.1,105000,宝石A
413,2012-06-30,A,427292448.6,33764000,宝石A
413,2012-09-30,A,745276982.6,637264000,宝石A
413,2012-12-31,A,722630060,835734000,宝石A
415,2005-01-01,A,458699468.4,68396487.24,汇通水利
415,2005-03-31,A,413327275.5,68149872,汇通水利
415,2005-06-30,A,460748270.2,38149872,汇通水利
415,2005-09-30,A,466851789.3,37737404,汇通水利
415,2005-12-31,A,561437146.6,5531170,汇通水利
415,2006-01-01,A,561437146.6,5531170,汇通水利
415,2006-03-31,A,574283932.8,17324936,汇通水利
415,2006-06-30,A,587408218.3,6324936,G 汇通
415,2006-09-30,A,667064923.4,5912468,G 汇通
415,2006-12-31,A,630697151.6,5912468,汇通水利
415,2007-01-01,A,586058371.7,82512468,汇通集团
415,2007-03-31,A,645106700,5912468,汇通水利
415,2007-06-30,A,714662770.4,82100000,汇通水利
415,2007-09-30,A,724379267.1,82100000,汇通集团
415,2007-12-31,A,628535272,50999965.3,汇通集团
415,2008-01-01,A,626551510.9,50999965.3,汇通集团
415,2008-03-31,A,685954427.4,50999965.3,汇通集团
415,2008-06-30,A,763208696.2,72999965.3,汇通集团
415,2008-09-30,A,706034823.8,50999965.3,汇通集团
415,2008-12-31,A,633594668.3,80999965.3,汇通集团
415,2009-01-01,A,633594668.3,80999965.3,汇通集团
415,2009-03-31,A,667640752.6,86999965.3,汇通集团
415,2009-06-30,A,698564458.8,92999965.3,汇通集团
415,2009-09-30,A,668106893.8,92999965.3,汇通集团
415,2009-12-31,A,733522986.1,126999969.7,汇通集团
415,2010-01-01,A,733522986.1,126999969.7,*ST 汇通
415,2010-03-31,A,699462653.6,126999969.7,*ST 汇通
415,2010-06-30,A,782751201.4,121874971.8,*ST 汇通
415,2010-09-30,A,900581075.9,121999969.7,*ST 汇通
415,2010-12-31,A,903326020.8,99974974.04,*ST 汇通
415,2011-01-01,A,733531587,4033000000,渤海租赁
415,2011-03-31,A,917361911,100224969.7,*ST 汇通
415,2011-06-30,A,717893691.3,7176590435,ST 汇通
415,2011-09-30,A,777506917.5,9083863953,ST 汇通
415,2011-12-31,A,2124519457,7961382196,渤海租赁
